class,age,male,female
0,0 to 1,380.2,332.61
1,1 to 5,1467.7,1281.78
10,10 to 15,2115.38,2030.93
15,15 to 20,2068.34,2043.25
20,20 to 25,2041.66,1868.82
25,25 to 30,1915.53,1832.08
30,30 to 35,1781.06,1802.87
35,35 to 40,1675.21,1700.43
40,40 to 45,1548.76,1523.01
45,45 to 50,1365.54,1288.28
5,5 to 10,1918.19,1724.19
50,50 to 55,1139.92,1211.71
55,55 to 60,1014.19,1009.93
60,60 to 65,869.87,890.74
65,65 to 70,637.39,624.18
70,70 to 75,433.96,479.18
75,75 to 80,275.37,277.78
80,80 and over,228.72,249.18
