class,age,male,female
0,0 to 1,1910.76,1766.21
1,1 to 5,7376.24,6806.39
10,10 to 15,9904.91,9295.84
15,15 to 20,8415.97,8441.66
20,20 to 25,8104.83,8024.46
25,25 to 30,8307.55,7872.39
30,30 to 35,7904.73,7807.31
35,35 to 40,7602.25,7256.15
40,40 to 45,6697.06,6318.65
45,45 to 50,5875.67,5502.84
5,5 to 10,8672.41,8072.23
50,50 to 55,4935.31,5030.92
55,55 to 60,4629.21,4537.77
60,60 to 65,4283.99,3995.99
65,65 to 70,2848.37,2671.67
70,70 to 75,1768.82,1838.84
75,75 to 80,967.71,1029.87
80,80 and over,805.14,834.63
