class,age,male,female
0,0 to 1,2030.15,1818.31
1,1 to 5,7837.13,7007.18
10,10 to 15,11490.64,10553.43
15,15 to 20,11896.29,11779.66
20,20 to 25,12884.08,12666.8
25,25 to 30,13603.56,13251.86
30,30 to 35,12659.85,11801.69
35,35 to 40,11362.92,10804.73
40,40 to 45,10455.41,10144.45
45,45 to 50,9375.43,9197.66
5,5 to 10,9734.43,8748.75
50,50 to 55,8549.31,8724.36
55,55 to 60,7850.28,7390.39
60,60 to 65,6312.01,5764.39
65,65 to 70,4787.49,4659.52
70,70 to 75,3582.37,3979.32
75,75 to 80,2896.27,2870.84
80,80 and over,2275.43,2331.98
