class,age,male,female
0,0 to 1,866.05,754.96
1,1 to 5,3343.27,2909.39
10,10 to 15,4800.97,4591.21
15,15 to 20,4695.97,4613.89
20,20 to 25,4648.8,4243.32
25,25 to 30,4396.13,4192.72
30,30 to 35,4096.21,4120.53
35,35 to 40,3864.59,3880.84
40,40 to 45,3552.59,3467.05
45,45 to 50,3135.07,2948.79
5,5 to 10,4359.14,3898.82
50,50 to 55,2617.86,2778.31
55,55 to 60,2358.44,2335.15
60,60 to 65,2033.95,2052.34
65,65 to 70,1485.4,1441.26
70,70 to 75,1009.7,1101.22
75,75 to 80,647.37,647.02
80,80 and over,543.09,579.75
