class,age,male,female
0,0 to 1,1037.16,959.69
1,1 to 5,4003.82,3698.34
10,10 to 15,5432.23,5153.23
15,15 to 20,6052.74,6084.52
20,20 to 25,6016.55,5678.62
25,25 to 30,5823.16,5316.4
30,30 to 35,5620.45,5224.36
35,35 to 40,5313.71,4952.05
40,40 to 45,4774.25,4668.7
45,45 to 50,4269.38,4102.74
5,5 to 10,4534.84,4182.28
50,50 to 55,3718.34,3770.87
55,55 to 60,3338.54,3217.28
60,60 to 65,2787.83,2746.81
65,65 to 70,2063.64,2153.57
70,70 to 75,1339.31,1487.76
75,75 to 80,746.29,923.7
80,80 and over,637.68,730.04
