class,age,male,female
0,0 to 1,672.5,560.44
1,1 to 5,2596.08,2159.75
10,10 to 15,3557.87,3227.82
15,15 to 20,3499.02,3195.67
20,20 to 25,3594.47,3166.58
25,25 to 30,3731.54,3445.43
30,30 to 35,3560.05,3334
35,35 to 40,3470.87,3086.68
40,40 to 45,2998.23,2672.73
45,45 to 50,2672.04,2428.09
5,5 to 10,3284.85,2750.99
50,50 to 55,2238.89,2333.03
55,55 to 60,2296.24,2146.63
60,60 to 65,2084.08,1817.88
65,65 to 70,1475.85,1306.35
70,70 to 75,987.94,948.81
75,75 to 80,696.63,640.31
80,80 and over,634.42,567.58
