class,age,male,female
0,0 to 1,953.61,900.51
1,1 to 5,3681.28,3470.28
10,10 to 15,4016.74,3739.15
15,15 to 20,3026.74,3310.93
20,20 to 25,3134.42,3376.64
25,25 to 30,3556.94,3265.56
30,30 to 35,3183.59,2932.8
35,35 to 40,2855.16,2770.09
40,40 to 45,2614.96,2428.57
45,45 to 50,2210.12,2080.56
5,5 to 10,4726.63,4617.29
50,50 to 55,1744.22,1678.04
55,55 to 60,1309.9,1407.65
60,60 to 65,1252.22,1603.58
65,65 to 70,841.26,1074
70,70 to 75,407.78,601.62
75,75 to 80,189.29,277.11
80,80 and over,148.64,252.15
