class,age,male,female
0,0 to 1,885.15,799.07
1,1 to 5,3416.99,3079.37
10,10 to 15,5059.85,4673.15
15,15 to 20,5154.15,5028.56
20,20 to 25,5759.31,5458.34
25,25 to 30,5667.51,5420.37
30,30 to 35,5345.55,5003.36
35,35 to 40,5018.21,4734.24
40,40 to 45,4583.51,4344.2
45,45 to 50,4112.77,3876.18
5,5 to 10,4359.74,3894.26
50,50 to 55,3524.01,3450.97
55,55 to 60,3043.17,2927.06
60,60 to 65,2549.55,2348.28
65,65 to 70,1939.07,1906.99
70,70 to 75,1369.2,1474.07
75,75 to 80,1008.31,1026.14
80,80 and over,805.99,871.19
