block_name,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AGALPUR,21-393-03284,8.883712962962964,2398.6025,115.1206
AMBABHONA,21-370-03310,6.556382769726247,4071.5137,118.5423
ANANDAPUR,21-375-03443,2.698335087719298,1384.2459,31.5385
ANUGUL,21-384-03276,3.3243099999999997,3590.2547999999997,68.6483
ASKA,21-388-03364,3.8556197530864202,624.6104,19.5465
ASTARANGA,21-387-03536,3.973805185185185,536.4637,35.2904
ATHAGAD,21-381-03332,3.5801894179894185,1353.3116,63.0468
ATHMALLIK,21-384-03277,5.758790370370371,5442.0569000000005,145.7701
ATTABIRA,21-370-03311,8.656957912457912,5142.233,65.3729
AUL,21-379-03434,2.2119648148148148,477.7844,21.2901
BADAMBA,21-381-03333,8.6458708994709,3268.1392,148.7253
BADASAHI,21-376-03487,3.5888899470899474,1356.6004,21.275
BADCHANA,21-382-03394,1.1924054131054131,418.53430000000003,16.9458
BAHALDA,21-376-03488,3.696562037037037,1197.6861000000001,27.422
BAHANAGA,21-377-03298,1.023225925925926,193.3897,9.2222
BALANGIR,21-393-03285,7.667481728395062,3105.3301,108.8206
BALESHWAR,21-377-03299,2.2255738271604937,901.3574,54.6791
BALIANTA,21-386-03456,3.173934567901235,514.1774,57.0997
BALIAPAL,21-377-03300,2.8456111111111113,153.663,17.1232
BALIGUDA,21-390-03422,4.2576201911589004,3563.6281,68.4816
BALIKUDA,21-380-03386,3.4967185185185183,755.2912,37.1039
BALIPATNA,21-386-03457,3.185703703703704,430.07,54.7154
BALISANKARA,21-374-03573,6.330844605475041,3931.4545000000003,95.3492
BAMRA,21-372-03558,4.098767901234568,2656.0016,34.0195
BANAPUR,21-386-03458,2.321816203703704,1003.0246,105.1492
BANARPAL,21-384-03278,4.350149074074074,939.6322,67.0701
BANDHUGAON,21-398-03466,1.443482804232804,545.6365,12.1801
BANGOMUNDA,21-393-03286,7.582336467236467,2661.4001,70.8254
BANGRIPOSI,21-376-03489,2.123978016726404,1777.7696,21.5332
BANKI,21-381-03334,10.19246507936508,1926.3759,264.152
BANKI- DAMPARA,21-381-03335,8.38672558922559,2490.8575,263.4505
BANSAPAL,21-375-03444,3.1806069958847734,3864.4375,45.2011
BARANGA,21-381-03336,3.557862962962963,288.1869,15.564
BARGAON,21-374-03574,2.8695518518518517,1239.6463999999999,23.4538
BARGARH,21-370-03312,8.783242222222222,2371.4754,84.9822
BARI,21-382-03395,2.111838888888889,342.1179,21.1296
BARIPADA,21-376-03490,4.067758249158249,1208.1242,21.4024
BARKOTE,21-373-03346,5.621105162738496,5008.4047,63.9097
BARPALI,21-370-03313,8.972881481481481,3149.4814,68.6836
BASTA,21-377-03301,2.5820469135802466,418.2916,18.7796
BASUDEVPUR,21-378-03322,1.1912930555555556,514.6386,13.656
BEGUNIA,21-386-03459,10.257875925925926,3877.4771,261.2621
BEGUNIAPADA,21-388-03365,3.8292613756613756,723.7304,20.3027
BELLAGUNTHA,21-388-03366,4.406943518518519,951.8998,53.9031
BELPARA,21-393-03287,6.354875925925926,3088.4697,46.4163
BETNOTI,21-376-03491,2.257485596707819,548.569,21.5287
BHADRAK,21-378-03323,1.2692296296296295,445.4996,14.9448
BHANDARIPOKHARI,21-378-03324,0.9091830687830688,171.8356,15.7809
