block_name,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AGALPUR,21-393-03284,0.10842612903225805,33.6121,3.747
AMBABHONA,21-370-03310,0.07084740532959326,50.51419999999999,3.8255
ANANDAPUR,21-375-03443,0.0632251273344652,37.2396,1.8095
ANUGUL,21-384-03276,0.08798201612903225,109.0977,3.8287
ASKA,21-388-03364,0.12254516129032257,22.793400000000002,3.1509
ASTARANGA,21-387-03536,0.016224516129032262,2.5148,0.3197
ATHAGAD,21-381-03332,0.20144447004608296,87.42689999999999,7.5425
ATHMALLIK,21-384-03277,0.07531640552995392,81.7183,2.6491
ATTABIRA,21-370-03311,0.14968255131964808,102.0835,7.8385
AUL,21-379-03434,0.14857096774193548,36.8456,2.2023
BADAMBA,21-381-03333,0.08204608294930876,35.608000000000004,2.5088
BADASAHI,21-376-03487,0.03229147465437788,14.0145,0.3916
BADCHANA,21-382-03394,0.05074466501240695,20.4501,2.4035
BAHALDA,21-376-03488,0.09924677419354838,36.919799999999995,3.5063
BAHANAGA,21-377-03298,0.030942857142857143,6.714600000000001,0.6603
BALANGIR,21-393-03285,0.1678062365591398,78.02990000000001,7.4078
BALESHWAR,21-377-03299,0.053279139784946236,24.7748,1.3236
BALIANTA,21-386-03456,0.0799801075268817,14.876299999999999,1.8942
BALIAPAL,21-377-03300,0.006956451612903226,0.4313,0.1453
BALIGUDA,21-390-03422,0.07450020811654527,71.5947,5.5738
BALIKUDA,21-380-03386,0.017428629032258065,4.3223,0.5616
BALIPATNA,21-386-03457,0.08193225806451614,12.6995,1.901
BALISANKARA,21-374-03573,0.05305105189340814,37.8254,1.8221
BAMRA,21-372-03558,0.13349905913978494,99.3233,4.484
BANAPUR,21-386-03458,0.06344294354838709,31.467699999999997,2.6314
BANARPAL,21-384-03278,0.10642379032258063,26.393099999999997,3.2719
BANDHUGAON,21-398-03466,0.13981705069124423,60.6806,3.5579
BANGOMUNDA,21-393-03286,0.19341464019851115,77.9461,6.0229
BANGRIPOSI,21-376-03489,0.05447887617065557,52.3542,2.3818
BANKI,21-381-03334,0.09260460829493088,20.0952,1.9348
BANKI- DAMPARA,21-381-03335,0.1049923753665689,35.8024,2.3528
BANSAPAL,21-375-03444,0.07516559139784947,104.85600000000001,2.8748
BARANGA,21-381-03336,0.09597526881720429,8.925699999999999,1.7509
BARGAON,21-374-03574,0.09423770161290321,46.741899999999994,2.0435
BARGARH,21-370-03312,0.16109258064516127,49.9387,7.8879
BARI,21-382-03395,0.12186129032258064,22.6662,2.2317
BARIPADA,21-376-03490,0.035082697947214074,11.9632,1.0476
BARKOTE,21-373-03346,0.09396148582600196,96.12259999999999,3.7365
BARPALI,21-370-03313,0.18881563275434243,76.09270000000001,7.7956
BASTA,21-377-03301,0.013031182795698926,2.4238,0.5437
BASUDEVPUR,21-378-03322,0.0560546370967742,27.8031,1.2624
BEGUNIA,21-386-03459,0.07835875576036867,34.0077,2.2515
BEGUNIAPADA,21-388-03365,0.037347926267281104,8.1045,0.8902
BELLAGUNTHA,21-388-03366,0.08564798387096774,21.2407,1.1313
BELPARA,21-393-03287,0.13576344086021505,75.756,5.6852
BETNOTI,21-376-03491,0.05389677419354838,15.037199999999999,0.9556
BHADRAK,21-378-03323,0.0720531017369727,29.0374,1.7271
BHANDARIPOKHARI,21-378-03324,0.0875963133640553,19.0084,1.9638
BHANJANAGAR,21-388-03367,0.42680833333333335,317.5454,51.7438
BHAPUR,21-385-03523,0.06801382488479263,14.759,1.2722
BHATLI,21-370-03314,0.053224193548387096,23.099299999999996,3.9383
BHAWANIPATNA,21-395-03409,0.3208629032258065,298.40250000000003,6.4925
BHEDEN,21-370-03315,0.26637617866004965,107.34960000000001,7.8224
