block_name,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AGALPUR,21-393-03284,7.952631428571428,2226.7367999999997,81.4248
AMBABHONA,21-370-03310,3.346667857142857,2155.2541,56.9876
ANANDAPUR,21-375-03443,2.4927892857142853,1326.1639,73.7734
ANUGUL,21-384-03276,2.8294003571428568,3168.9284,82.7194
ASKA,21-388-03364,7.68236488095238,1290.6372999999999,97.9474
ASTARANGA,21-387-03536,0.70659,98.9226,5.5707
ATHAGAD,21-381-03332,4.353928316326531,1706.7399,37.0575
ATHMALLIK,21-384-03277,6.230717551020409,6106.1032,136.8319
ATTABIRA,21-370-03311,2.796259253246753,1722.4957,39.5381
AUL,21-379-03434,1.9299183035714285,432.3017,22.7803
BADAMBA,21-381-03333,5.453802040816327,2137.8904,52.8409
BADASAHI,21-376-03487,2.1093938775510206,826.8824000000001,13.8875
BADCHANA,21-382-03394,0.7397423076923076,269.26619999999997,28.789
BAHALDA,21-376-03488,1.5950431547619048,535.9345,34.3364
BAHANAGA,21-377-03298,0.5551306122448979,108.8056,8.4389
BALANGIR,21-393-03285,6.065404285714285,2547.4698,77.3893
BALESHWAR,21-377-03299,2.596761428571429,1090.6398,27.0204
BALIANTA,21-386-03456,6.15001369047619,1033.2023,54.1275
BALIAPAL,21-377-03300,3.2905142857142855,184.2688,63.971
BALIGUDA,21-390-03422,2.2534466589861752,1955.9917,44.0671
BALIKUDA,21-380-03386,1.384825,310.2008,17.9571
BALIPATNA,21-386-03457,5.985325714285715,837.9456,53.4047
BALISANKARA,21-374-03573,1.1804534161490683,760.212,22.8994
BAMRA,21-372-03558,1.2478863095238097,838.5796,39.5009
BANAPUR,21-386-03458,5.196630357142857,2328.0904,95.4682
BANARPAL,21-384-03278,8.004396875000001,1792.9849000000002,82.6994
BANDHUGAON,21-398-03466,0.9474642857142858,371.406,14.7154
BANGOMUNDA,21-393-03286,4.633551923076923,1686.6129,49.8299
BANGRIPOSI,21-376-03489,2.458483870967742,2133.964,58.016
BANKI,21-381-03334,8.036204591836734,1575.0961,116.4927
BANKI- DAMPARA,21-381-03335,7.517565584415585,2315.4102000000003,116.232
BANSAPAL,21-375-03444,1.2286645238095237,1548.1173,27.9552
BARANGA,21-381-03336,3.761329761904762,315.9517,21.4485
BARGAON,21-374-03574,0.4359084821428571,195.28699999999998,4.5016
BARGARH,21-370-03312,3.950060357142857,1106.0169,77.637
BARI,21-382-03395,1.3680261904761903,229.8284,21.9369
BARIPADA,21-376-03490,2.941787987012987,906.0707,35.0417
BARKOTE,21-373-03346,2.4456498917748917,2259.7805000000003,65.2262
BARPALI,21-370-03313,3.4968197802197802,1272.8424,38.4429
BASTA,21-377-03301,2.7691857142857144,465.2232,70.6777
BASUDEVPUR,21-378-03322,1.725924107142857,773.2139999999999,20.699
BEGUNIA,21-386-03459,8.757749234693877,3433.0377000000003,116.8072
BEGUNIAPADA,21-388-03365,1.8687709183673467,366.27909999999997,18.2378
BELLAGUNTHA,21-388-03366,4.661076339285715,1044.0811,58.9829
BELPARA,21-393-03287,5.198611507936508,2620.1002,69.0233
BETNOTI,21-376-03491,1.4497329365079366,365.3327,15.9016
BHADRAK,21-378-03323,0.7860607142857143,286.1261,12.0315
BHANDARIPOKHARI,21-378-03324,0.7652255102040816,149.9842,13.2468
BHANJANAGAR,21-388-03367,2.5787199404761907,1732.8998000000001,43.6559
BHAPUR,21-385-03523,1.8350035714285713,359.6607,21.2746
BHATLI,21-370-03314,7.478188775510204,2931.45,57.2131
BHAWANIPATNA,21-395-03409,4.810320476190476,4040.6692,56.9874
BHEDEN,21-370-03315,2.458101923076923,894.7491,33.1341
BHOGRAI,21-377-03302,3.1046260204081633,608.5067,63.2789
BHUBAN,21-383-03349,7.937151785714286,1777.922,55.4189
BHUBANESWAR,21-386-03460,5.653610238095238,2374.5163000000002,51.1741
BIJATALA,21-376-03492,1.7051285714285715,477.43600000000004,29.3128
BIJEPUR,21-370-03316,4.884750595238095,1641.2762,78.57
BINIKA,21-392-03567,8.674107467532469,2671.6251,81.698
BINJHARPUR,21-382-03396,1.9158224489795919,375.50120000000004,22.3879
BIRIDI,21-380-03387,6.253125,525.2625,55.0536
BIRMAHARAJPUR,21-392-03568,8.944314560439562,3255.7304999999997,62.7551
BISOI,21-376-03493,2.4238461538461538,882.2800000000001,29.9721
BISRA,21-374-03575,0.7135194805194806,219.764,15.1017
BISSAMCUTTACK,21-396-03547,3.883845238095238,2609.944,36.4741
BODEN,21-394-03531,2.4828250000000005,1877.0157000000002,43.3363
BOIPARIGUDA,21-398-03467,5.061734073359074,5243.9565,96.5004
BOLAGARH,21-386-03461,3.250212244897959,637.0416,116.589
BONAIGARH,21-374-03576,2.561453125,1147.531,72.4048
BONTH,21-378-03325,0.44378055555555557,111.8327,9.2771
BORIGUMMA,21-398-03468,9.350973214285714,5760.1995,104.9317
BOUDH,21-391-03329,7.918866935483871,6873.5765,58.5189
BRAHMAGIRI,21-387-03537,0.15518392857142857,26.070899999999998,1.105
BUGUDA,21-388-03368,5.159181428571428,2166.8562,58.9636
CHAKAPAD,21-390-03423,4.241047619047619,1781.24,44.371
CHAMPUA,21-375-03445,0.8277681122448979,324.4851,9.8708
CHANDABALI,21-378-03326,2.037878333333333,855.9089,23.7086
CHANDAHANDI,21-397-03513,8.266072767857143,1851.6003,80.9945
CHANDRAPUR,21-396-03548,3.06343732718894,2659.0636,45.372
CHATRAPUR,21-388-03369,5.121914285714285,143.4136,57.3978
CHHENDIPADA,21-384-03279,3.2114114718614717,2967.3442,80.627
CHIKITI,21-388-03370,2.7922107142857144,781.8190000000001,41.2316
CHILIKA,21-386-03462,8.397939285714285,470.2846,96.315
CHITRAKONDA,21-399-03483,5.204559821428572,5246.1963000000005,173.1155
CUTTACKSADAR,21-381-03337,5.226988265306123,2048.9794,52.8006
DABUGAM,21-397-03514,11.129538775510202,4362.7792,80.8144
DAHRMASALA,21-382-03397,0.9598695054945054,349.3925,24.8581
DANAGADI,21-382-03398,2.896739030612245,1135.5217,76.4078
DARINGIBADI,21-390-03424,1.5808499206349205,1991.8709000000001,23.0558
DASAMANTAPUR,21-398-03469,6.315471889400922,5481.8296,104.0851
DASAPALLA,21-385-03524,2.503233816964286,2242.8975,80.7154
DASARATHAPUR,21-382-03399,1.9870577380952383,333.8257,22.7753
DELANGA,21-387-03538,2.9594841836734695,580.0589,49.4367
DEOGAON,21-393-03288,6.095632142857143,3072.1986,65.6186
DERABISH,21-379-03435,1.6364770408163263,320.7495,12.6777
DHAMANAGAR,21-378-03327,1.4166707142857144,396.6678,21.8652
DHANKAUDA,21-372-03559,4.834170758928572,2165.7085,37.9466
DHARAKOTE,21-388-03371,3.4023363839285716,1524.2467000000001,97.7689
DHARAMAGARH,21-395-03410,11.807418956043957,4297.9005,122.6941
DHENKANAL SADAR,21-383-03350,5.830421848739496,2775.2808,54.3874
DIGAPAHANDI,21-388-03372,3.136255672268908,1492.8577,36.8123
DUNGURIPALI,21-392-03569,7.45569090909091,2296.3528,81.4974
ERASAMA,21-380-03388,2.903458035714286,650.3746,18.7689
G.UDAYAGIRI,21-390-03425,2.840264285714286,636.2192,32.5462
GAISILET,21-370-03317,4.609461734693878,1806.909,63.8919
GANIA,21-385-03525,3.1915948979591837,1251.1052,68.4924
GANJAM,21-388-03373,5.229333035714285,1171.3706,60.1056
GARADAPUR,21-379-03436,1.9513803571428572,327.8319,19.6023
GHASIPURA,21-375-03446,3.9085716836734696,1532.1601,77.8664
GHATGAON,21-375-03447,1.3186193349753697,1070.7189,57.5632
GOLAMUNDA,21-395-03411,5.961480000000001,4173.036,50.0902
GONDIA,21-383-03351,7.313293344155844,4504.9887,55.991
GOP,21-387-03539,0.6420873015873017,161.806,5.4095
GOPABANDHUNAGAR,21-376-03494,2.090862142857143,292.72069999999997,13.8416
GOSANI,21-389-03357,3.633644642857143,813.9364,55.0976
GUDARI,21-396-03549,2.405136344537815,1144.8448999999998,23.4775
GUDVELLA,21-393-03289,4.931956696428571,1104.7583,30.306
GUMMA,21-389-03358,3.6878423469387758,1445.6342,47.125
GUNUPUR,21-396-03550,6.265521279761905,4210.4303,119.8668
GURUNDIA,21-374-03577,0.8451110248447204,1088.503,34.5309
HARABHANGA,21-391-03330,5.8491227040816325,6878.5683,150.1355
HARICHADANPUR,21-375-03448,2.488966491596639,2369.4961000000003,77.1023
HATADIHI,21-375-03449,0.20417448979591837,80.0364,10.5495
HEMGIR,21-374-03578,4.431752339901478,3598.5829000000003,63.8622
HINDOL,21-383-03352,7.225725137362637,5260.3279,82.724
HINJILICUT,21-388-03374,7.3048989795918375,1431.7602000000002,98.4096
JAGANNATHPRASAD,21-388-03375,1.348796164021164,1019.6899,59.0797
JAGATSINGHPUR,21-380-03389,1.902461224489796,372.8824,19.3303
JAJPUR,21-382-03400,1.304870918367347,255.7547,16.0097
JALESWAR,21-377-03303,2.9018776785714286,975.0309000000001,69.0867
JAMANKIRA,21-372-03560,1.642132755102041,1609.2901000000002,37.1261
JAMDA,21-376-03495,0.912140625,204.3195,31.6361
JATNI,21-386-03463,4.959229017857142,1110.8673,50.9374
JAYAPATNA,21-395-03412,8.263079887218044,4395.9585,122.8489
JEYPORE,21-398-03470,9.37716517857143,4200.97,95.9475
JHARBANDH,21-370-03318,4.644743650793651,2340.9508,111.5163
