block_name,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AGALPUR,21-393-03284,8.51319935483871,2639.0918,76.5049
AMBABHONA,21-370-03310,5.4910514726507715,3915.1196999999997,83.1231
ANANDAPUR,21-375-03443,4.668204753820033,2749.5726,62.7479
ANUGUL,21-384-03276,2.665010241935484,3304.6126999999997,46.1361
ASKA,21-388-03364,6.033136021505377,1122.1633,48.4153
ASTARANGA,21-387-03536,2.622716129032258,406.521,43.3688
ATHAGAD,21-381-03332,6.606734101382489,2867.3226,56.3981
ATHMALLIK,21-384-03277,4.45013465437788,4828.3961,104.7434
ATTABIRA,21-370-03311,3.6425347507331374,2484.2087,40.0677
AUL,21-379-03434,2.755279435483871,683.3093,12.3293
BADAMBA,21-381-03333,6.738111520737327,2924.3404,93.301
BADASAHI,21-376-03487,7.6652092165898615,3326.7008,37.5786
BADCHANA,21-382-03394,8.200231265508686,3304.6931999999997,100.9052
BAHALDA,21-376-03488,2.1649190860215053,805.3498999999999,36.555
BAHANAGA,21-377-03298,9.238246543778802,2004.6995,60.0465
BALANGIR,21-393-03285,4.479230107526882,2082.842,91.66
BALESHWAR,21-377-03299,5.534229247311828,2573.4166,53.7781
BALIANTA,21-386-03456,6.4419521505376345,1198.2031,60.3391
BALIAPAL,21-377-03300,5.170179032258065,320.5511,83.8543
BALIGUDA,21-390-03422,2.9199264308012487,2806.0493,67.5057
BALIKUDA,21-380-03386,6.298314516129032,1561.982,76.2
BALIPATNA,21-386-03457,6.188426451612903,959.2061,55.2993
BALISANKARA,21-374-03573,1.4492521739130435,1033.3167999999998,46.1758
BAMRA,21-372-03558,1.2253705645161288,911.6757,35.3631
BANAPUR,21-386-03458,8.663483467741935,4297.0878,198.7593
BANARPAL,21-384-03278,9.117325,2261.0966,46.1215
BANDHUGAON,21-398-03466,2.267155760368664,983.9456,33.0549
BANGOMUNDA,21-393-03286,7.569468734491315,3050.4959,110.5766
BANGRIPOSI,21-376-03489,2.423758272632674,2329.2317,30.0513
BANKI,21-381-03334,7.004552534562212,1519.9878999999999,94.7755
BANKI- DAMPARA,21-381-03335,6.450087683284457,2199.4799,59.0421
BANSAPAL,21-375-03444,1.0646525448028674,1485.1903000000002,39.4422
BARANGA,21-381-03336,7.589574193548388,705.8304,39.2434
BARGAON,21-374-03574,1.6455377016129031,816.1867,29.1224
BARGARH,21-370-03312,7.66931064516129,2377.4863,71.0561
BARI,21-382-03395,9.79236129032258,1821.3792,98.5074
BARIPADA,21-376-03490,5.57523724340176,1901.1559,35.954
BARKOTE,21-373-03346,5.685043792766374,5815.7998,106.1896
BARPALI,21-370-03313,6.643387096774194,2677.285,71.1098
BASTA,21-377-03301,5.260174193548387,978.3924000000001,87.4115
BASUDEVPUR,21-378-03322,6.1870183467741935,3068.7611,60.2893
BEGUNIA,21-386-03459,6.691743778801844,2904.2168,126.7256
