block_name,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AGALPUR,21-393-03284,8.291079333333334,2487.3238,207.8145
AMBABHONA,21-370-03310,5.0708502898550725,3498.8867,85.7716
ANANDAPUR,21-375-03443,6.578819824561403,3749.9273,276.1738
ANUGUL,21-384-03276,4.199886416666667,5039.863700000001,136.4331
ASKA,21-388-03364,2.0005205555555556,360.0937,20.9038
ASTARANGA,21-387-03536,3.1611640000000003,474.1746,28.6629
ATHAGAD,21-381-03332,6.9321278571428575,2911.4937,149.756
ATHMALLIK,21-384-03277,7.843442190476191,8235.614300000001,384.8445
ATTABIRA,21-370-03311,7.35354393939394,4853.339,74.1278
AUL,21-379-03434,3.497057916666667,839.2939,59.0544
BADAMBA,21-381-03333,6.754570714285714,2836.9197,116.3038
BADASAHI,21-376-03487,5.263074523809523,2210.4913,52.4513
BADCHANA,21-382-03394,2.860957435897436,1115.7734,70.2867
BAHALDA,21-376-03488,8.238765277777778,2965.9555,108.8476
BAHANAGA,21-377-03298,7.3434357142857145,1542.1215,138.6948
BALANGIR,21-393-03285,7.315623777777778,3292.0307000000003,152.6747
BALESHWAR,21-377-03299,9.951401777777779,4478.1308,114.3937
BALIANTA,21-386-03456,10.908045555555555,1963.4481999999998,256.1504
BALIAPAL,21-377-03300,3.3827716666666663,202.9663,44.1676
BALIGUDA,21-390-03422,6.338763870967742,5895.0504,221.2759
BALIKUDA,21-380-03386,3.6238537500000003,869.7249,42.1338
BALIPATNA,21-386-03457,10.894033333333333,1634.105,251.2651
BALISANKARA,21-374-03573,4.588771594202899,3166.2524000000003,133.4045
BAMRA,21-372-03558,6.089817361111111,4384.6685,138.1041
BANAPUR,21-386-03458,2.425715,1164.3432,71.0661
BANARPAL,21-384-03278,6.808316666666666,1633.9959999999999,134.691
BANDHUGAON,21-398-03466,1.2090833333333333,507.815,37.6946
BANGOMUNDA,21-393-03286,4.571489743589743,1782.881,106.7923
BANGRIPOSI,21-376-03489,6.58684623655914,6125.767,103.9238
BANKI,21-381-03334,8.576894285714285,1801.1478,125.0088
BANKI- DAMPARA,21-381-03335,9.790838787878787,3230.9768,247.0092
BANSAPAL,21-375-03444,5.016265111111111,6771.9579,142.9538
BARANGA,21-381-03336,5.760277777777778,518.4250000000001,72.4437
BARGAON,21-374-03574,4.705022916666667,2258.411,127.6787
BARGARH,21-370-03312,9.340512666666665,2802.1538,198.4167
BARI,21-382-03395,4.404335555555556,792.7804000000001,69.0234
BARIPADA,21-376-03490,4.246006363636363,1401.1821,50.1669
BARKOTE,21-373-03346,5.3556954545454545,5302.1385,146.1595
BARPALI,21-370-03313,9.020895897435897,3518.1494,154.3671
BASTA,21-377-03301,3.558326666666667,640.4988000000001,56.4231
BASUDEVPUR,21-378-03322,6.384829375,3064.7181,141.116
BEGUNIA,21-386-03459,9.944260476190475,4176.5894,258.228
BEGUNIAPADA,21-388-03365,8.547418095238095,1794.9578,80.8745
BELLAGUNTHA,21-388-03366,4.153115833333334,996.7478,66.1139
BELPARA,21-393-03287,4.6952274074074065,2535.4228,113.969
BETNOTI,21-376-03491,5.336455185185185,1440.8429,57.8493
BHADRAK,21-378-03323,4.562485897435897,1779.3695,85.7626
BHANDARIPOKHARI,21-378-03324,5.057408571428572,1062.0558,70.854
BHANJANAGAR,21-388-03367,2.217735138888889,1596.7693000000002,81.3716
BHAPUR,21-385-03523,2.843594285714286,597.1548,45.5464
BHATLI,21-370-03314,6.476660714285714,2720.1974999999998,154.3214
BHAWANIPATNA,21-395-03409,6.102589333333333,5492.330400000001,137.8321
BHEDEN,21-370-03315,7.917703076923076,3087.9042,74.9854
