block_name,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AGALPUR,21-393-03284,1.9677419354838704e-05,0.006099999999999999,0.0029
AMBABHONA,21-370-03310,0.0010457223001402527,0.7456,0.0678
ANANDAPUR,21-375-03443,0.013770797962648556,8.110999999999999,1.8139
ANUGUL,21-384-03276,0.00012822580645161289,0.15899999999999997,0.0143
ASKA,21-388-03364,0.0014166666666666666,0.2635,0.05
ASTARANGA,21-387-03536,0.0,0.0,0.0
ATHAGAD,21-381-03332,8.847926267281106e-05,0.038400000000000004,0.0076
ATHMALLIK,21-384-03277,0.0002656221198156682,0.2882,0.0297
ATTABIRA,21-370-03311,0.005192521994134896,3.5412999999999997,0.1357
AUL,21-379-03434,8.024193548387097e-05,0.0199,0.0022
BADAMBA,21-381-03333,5.3456221198156686e-05,0.0232,0.005
BADASAHI,21-376-03487,0.03411105990783409,14.804199999999998,1.0765
BADCHANA,21-382-03394,2.952853598014888e-05,0.011899999999999999,0.002
BAHALDA,21-376-03488,0.0097997311827957,3.6455,0.4535
BAHANAGA,21-377-03298,0.0003990783410138249,0.08660000000000001,0.0137
BALANGIR,21-393-03285,0.00028365591397849457,0.1319,0.0259
BALESHWAR,21-377-03299,0.0014066666666666667,0.6541,0.1619
BALIANTA,21-386-03456,0.0011795698924731185,0.21939999999999998,0.0535
BALIAPAL,21-377-03300,0.0008500000000000001,0.052700000000000004,0.0272
BALIGUDA,21-390-03422,4.838709677419355e-05,0.0465,0.0125
BALIKUDA,21-380-03386,2.862903225806452e-05,0.0071,0.0018
BALIPATNA,21-386-03457,0.00118,0.1829,0.0495
BALISANKARA,21-374-03573,0.00010364656381486676,0.0739,0.018
BAMRA,21-372-03558,0.0003736559139784946,0.278,0.0452
BANAPUR,21-386-03458,0.0005288306451612904,0.26230000000000003,0.0643
BANARPAL,21-384-03278,3.6693548387096776e-05,0.0091,0.0031
BANDHUGAON,21-398-03466,0.0043792626728110596,1.9005999999999998,0.3542
BANGOMUNDA,21-393-03286,0.006608684863523574,2.6633000000000004,0.3486
BANGRIPOSI,21-376-03489,0.024244745057232054,23.2992,1.6718
BANKI,21-381-03334,8.755760368663595e-06,0.0019,0.0015
BANKI- DAMPARA,21-381-03335,3.313782991202346e-05,0.011300000000000001,0.0028
BANSAPAL,21-375-03444,0.002000215053763441,2.7903000000000002,0.1537
BARANGA,21-381-03336,4.516129032258064e-05,0.0042,0.0016
BARGAON,21-374-03574,0.00012298387096774192,0.061,0.0062
BARGARH,21-370-03312,0.0003906451612903225,0.1211,0.0351
BARI,21-382-03395,6.129032258064517e-05,0.0114,0.002
BARIPADA,21-376-03490,0.017796187683284462,6.0685,1.0181
