block_name,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AGALPUR,21-393-03284,0.15503967741935484,48.0623,3.4403
AMBABHONA,21-370-03310,0.37925217391304344,270.4068,10.8405
ANANDAPUR,21-375-03443,1.6477025466893038,970.4968,35.2614
ANUGUL,21-384-03276,1.0714499193548388,1328.5979,76.4219
ASKA,21-388-03364,4.973326344086021,925.0387000000001,57.9239
ASTARANGA,21-387-03536,7.208901935483872,1117.3798,117.4308
ATHAGAD,21-381-03332,3.111066129032258,1350.2027,50.7603
ATHMALLIK,21-384-03277,1.1696144700460829,1269.0317,66.1019
ATTABIRA,21-370-03311,0.5047464809384165,344.2371,19.8367
AUL,21-379-03434,4.23453870967742,1050.1656,54.1824
BADAMBA,21-381-03333,2.020028801843318,876.6925,33.4403
BADASAHI,21-376-03487,1.341998387096774,582.4273,16.034
BADCHANA,21-382-03394,1.3986732009925558,563.6653,46.4757
BAHALDA,21-376-03488,2.275440860215054,846.464,42.6246
BAHANAGA,21-377-03298,4.3606649769585255,946.2642999999999,61.8496
BALANGIR,21-393-03285,0.5803950537634408,269.8837,15.9997
BALESHWAR,21-377-03299,3.9383668817204303,1831.3406,60.0961
BALIANTA,21-386-03456,5.666010752688172,1053.878,63.3496
BALIAPAL,21-377-03300,3.8172225806451614,236.6678,62.0634
BALIGUDA,21-390-03422,0.6742198751300729,647.9253,26.9932
BALIKUDA,21-380-03386,5.634147983870968,1397.2687,118.0827
BALIPATNA,21-386-03457,5.513031612903226,854.5199,62.5492
BALISANKARA,21-374-03573,0.14924796633941095,106.4138,2.9098
BAMRA,21-372-03558,0.3589557795698925,267.0631,12.1648
BANAPUR,21-386-03458,3.80347560483871,1886.5239000000001,62.558
BANARPAL,21-384-03278,1.6507947580645161,409.3971,19.3043
BANDHUGAON,21-398-03466,2.1278677419354843,923.4946,40.7809
BANGOMUNDA,21-393-03286,0.3741148883374689,150.76829999999998,5.3487
BANGRIPOSI,21-376-03489,1.3772382934443288,1323.526,84.281
BANKI,21-381-03334,1.8328714285714287,397.7331,50.4915
BANKI- DAMPARA,21-381-03335,2.3528278592375367,802.3143,50.8778
BANSAPAL,21-375-03444,0.46561870967741936,649.5381,45.682
BARANGA,21-381-03336,4.003395698924731,372.31579999999997,50.748
BARGAON,21-374-03574,0.15668467741935482,77.7156,2.6414
BARGARH,21-370-03312,0.31470096774193546,97.5573,4.0253
BARI,21-382-03395,3.1136532258064515,579.1395,44.7172
BARIPADA,21-376-03490,1.3792269794721408,470.3164,23.3563
BARKOTE,21-373-03346,1.1356176930596287,1161.7369,56.9743
BARPALI,21-370-03313,0.38256228287841193,154.1726,4.4949
BASTA,21-377-03301,3.4522043010752688,642.11,62.1022
BASUDEVPUR,21-378-03322,5.689654637096774,2822.0687000000003,110.2169
BEGUNIA,21-386-03459,1.4126608294930876,613.0948,42.3787
BEGUNIAPADA,21-388-03365,5.325269124423963,1155.5834,60.624
BELLAGUNTHA,21-388-03366,4.715575,1169.4626,57.7409
BELPARA,21-393-03287,2.0694440860215053,1154.7498,53.1077
BETNOTI,21-376-03491,2.130368458781362,594.3728,50.8548
BHADRAK,21-378-03323,2.1992459057071962,886.2961,100.9767
BHANDARIPOKHARI,21-378-03324,2.601828110599078,564.5967,41.8112
BHANJANAGAR,21-388-03367,4.263286424731183,3171.8851,55.4422
BHAPUR,21-385-03523,2.925738248847926,634.8852,31.9309
BHATLI,21-370-03314,0.6352615207373272,275.7035,8.9367
BHAWANIPATNA,21-395-03409,0.5197948387096775,483.4092,12.6909
BHEDEN,21-370-03315,0.42484317617866,171.21179999999998,4.2805
BHOGRAI,21-377-03302,3.269611520737327,709.5057,62.1447
BHUBAN,21-383-03349,2.1655798387096774,537.0638,32.8053
BHUBANESWAR,21-386-03460,3.132630537634409,1456.6732,43.4427
BIJATALA,21-376-03492,2.854558064516129,884.9129999999999,43.2344
BIJEPUR,21-370-03316,0.33505752688172036,124.64139999999999,8.7641
BINIKA,21-392-03567,0.1296592375366569,44.2138,3.4639
BINJHARPUR,21-382-03396,3.428885253456221,744.0681,44.6769
BIRIDI,21-380-03387,6.273784946236559,583.462,63.7288
BIRMAHARAJPUR,21-392-03568,0.6861454094292805,276.5166,63.8245
BISOI,21-376-03493,2.187787344913151,881.6782999999999,42.1468
BISRA,21-374-03575,0.4581633431085044,156.2337,25.1617
BISSAMCUTTACK,21-396-03547,0.5973483870967742,444.4272,8.2075
BODEN,21-394-03531,0.18114982078853045,151.62239999999997,4.515
BOIPARIGUDA,21-398-03467,1.8387191804707934,2109.0109,31.796
BOLAGARH,21-386-03461,2.649392626728111,574.9182,32.0273
BONAIGARH,21-374-03576,0.45213044354838716,224.25670000000002,13.9187
BONTH,21-378-03325,2.164806810035842,603.9811,41.2549
BORIGUMMA,21-398-03468,0.9028737536656891,615.7599,23.439
BOUDH,21-391-03329,1.647181269510926,1582.9411999999998,68.6995
BRAHMAGIRI,21-387-03537,5.842517204301076,1086.7082,62.6599
BUGUDA,21-388-03368,4.6637040860215055,2168.6224,57.9513
CHAKAPAD,21-390-03423,3.4612466666666664,1609.4796999999999,57.7469
CHAMPUA,21-375-03445,0.21620645161290322,93.8336,8.0128
CHANDABALI,21-378-03326,4.861668172043011,2260.6757000000002,102.4351
CHANDAHANDI,21-397-03513,0.08971854838709677,22.2502,2.6705
CHANDRAPUR,21-396-03548,0.8525059313215401,819.2582,25.0074
CHATRAPUR,21-388-03369,5.499516129032258,170.48499999999999,74.6134
CHHENDIPADA,21-384-03279,0.5583545454545454,571.1967000000001,18.7546
CHIKITI,21-388-03370,8.37698935483871,2596.8667,84.6222
CHILIKA,21-386-03462,3.939391935483871,244.2423,62.3803
CHITRAKONDA,21-399-03483,1.706469982078853,1904.4205,18.3301
CUTTACKSADAR,21-381-03337,3.9368013824884796,1708.5718,65.2104
DABUGAM,21-397-03514,0.844030875576037,366.3094,15.2846
DAHRMASALA,21-382-03397,1.7201598014888337,693.2244,47.4178
