block_name,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AGALPUR,21-393-03284,0.0,0.0,0.0
AMBABHONA,21-370-03310,0.0002484057971014493,0.1714,0.0534
ANANDAPUR,21-375-03443,7.035087719298245e-05,0.0401,0.0073
ANUGUL,21-384-03276,0.0009583333333333333,1.15,0.2954
ASKA,21-388-03364,0.003402777777777777,0.6124999999999999,0.1018
ASTARANGA,21-387-03536,6.666666666666667e-06,0.001,0.0001
ATHAGAD,21-381-03332,1.9285714285714285e-05,0.0081,0.0008
ATHMALLIK,21-384-03277,0.0009213333333333334,0.9673999999999999,0.0687
ATTABIRA,21-370-03311,0.002455909090909091,1.6208999999999998,0.1629
AUL,21-379-03434,8.791666666666667e-05,0.0211,0.0033
BADAMBA,21-381-03333,7.523809523809524e-05,0.0316,0.0067
BADASAHI,21-376-03487,0.00013619047619047614,0.05719999999999999,0.0069
BADCHANA,21-382-03394,1.4615384615384615e-05,0.0057,0.0011
BAHALDA,21-376-03488,0.005059999999999999,1.8215999999999999,0.4846
BAHANAGA,21-377-03298,3.9523809523809526e-05,0.0083,0.0022
BALANGIR,21-393-03285,4.600000000000001e-05,0.020700000000000003,0.0026
BALESHWAR,21-377-03299,9.888888888888889e-05,0.0445,0.0022
BALIANTA,21-386-03456,5.555555555555556e-07,0.0001,0.0001
BALIAPAL,21-377-03300,9.166666666666667e-05,0.0055,0.0028
BALIGUDA,21-390-03422,0.00884989247311828,8.2304,2.8199
BALIKUDA,21-380-03386,8.333333333333333e-07,0.0002,0.0001
BALIPATNA,21-386-03457,6.666666666666667e-07,0.0001,0.0001
BALISANKARA,21-374-03573,1.5507246376811594e-05,0.0107,0.0019
BAMRA,21-372-03558,6.88888888888889e-05,0.049600000000000005,0.0065
BANAPUR,21-386-03458,0.002976875,1.4289,0.1284
BANARPAL,21-384-03278,0.006986666666666667,1.6768,0.312
BANDHUGAON,21-398-03466,0.0010792857142857143,0.4533,0.0669
BANGOMUNDA,21-393-03286,0.0004046153846153846,0.15780000000000002,0.0243
BANGRIPOSI,21-376-03489,7.634408602150536e-06,0.0070999999999999995,0.0013
BANKI,21-381-03334,8.095238095238095e-06,0.0017,0.0009
BANKI- DAMPARA,21-381-03335,8.181818181818181e-06,0.0027,0.0004
BANSAPAL,21-375-03444,3.9851851851851856e-05,0.0538,0.0036
BARANGA,21-381-03336,1.4444444444444444e-05,0.0013,0.0002
BARGAON,21-374-03574,0.0,0.0,0.0
BARGARH,21-370-03312,9.000000000000002e-06,0.0027,0.0006
BARI,21-382-03395,3.0555555555555554e-05,0.0055,0.0026
BARIPADA,21-376-03490,0.00010303030303030303,0.034,0.0052
BARKOTE,21-373-03346,0.00010787878787878787,0.10679999999999999,0.0513
BARPALI,21-370-03313,0.0003361538461538462,0.13110000000000002,0.116
BASTA,21-377-03301,5.722222222222222e-05,0.0103,0.002
BASUDEVPUR,21-378-03322,0.00015833333333333332,0.076,0.0047
BEGUNIA,21-386-03459,0.003994285714285714,1.6776,0.308
BEGUNIAPADA,21-388-03365,0.002818095238095238,0.5918,0.0801
BELLAGUNTHA,21-388-03366,0.0027949999999999997,0.6708,0.0931
BELPARA,21-393-03287,0.0005207407407407408,0.2812,0.0461
BETNOTI,21-376-03491,7.481481481481481e-05,0.0202,0.0058
BHADRAK,21-378-03323,7.051282051282051e-05,0.0275,0.0073
BHANDARIPOKHARI,21-378-03324,1.4285714285714288e-06,0.00030000000000000003,0.0001
BHANJANAGAR,21-388-03367,0.008788194444444444,6.327499999999999,1.9909
BHAPUR,21-385-03523,0.0,0.0,0.0
BHATLI,21-370-03314,0.0007176190476190478,0.30140000000000006,0.1562
BHAWANIPATNA,21-395-03409,6.055555555555556e-05,0.0545,0.0025
BHEDEN,21-370-03315,2.1538461538461535e-05,0.0084,0.001
BHOGRAI,21-377-03302,0.0007595238095238095,0.1595,0.0758
