block_name,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AGALPUR,21-393-03284,7.727690714285714,1081.8767,35.3114
AMBABHONA,21-370-03310,5.882472141706925,3653.0152000000003,34.8386
ANANDAPUR,21-375-03443,4.1944095516569195,1399.0724,28.2999
ANUGUL,21-384-03276,2.675334107142857,1498.1871,22.5587
ASKA,21-388-03364,3.706933333333333,311.3824,15.619
ASTARANGA,21-387-03536,3.487117037037037,470.7608,31.9832
ATHAGAD,21-381-03332,2.659495767195767,884.3622999999999,21.1205
ATHMALLIK,21-384-03277,4.04521306122449,1982.1544000000001,29.0097
ATTABIRA,21-370-03311,6.590251784511785,3387.9661,30.9419
AUL,21-379-03434,4.322474107142858,484.11710000000005,28.9777
BADAMBA,21-381-03333,2.1388018518518517,808.4671000000001,18.7689
BADASAHI,21-376-03487,4.437646428571429,869.7787,16.4615
BADCHANA,21-382-03394,4.201961538461538,764.7570000000001,21.8799
BAHALDA,21-376-03488,7.652471913580246,2479.4009,75.3993
BAHANAGA,21-377-03298,5.219967346938775,511.55679999999995,33.7073
BALANGIR,21-393-03285,7.68448380952381,1613.7416,33.4794
BALESHWAR,21-377-03299,7.484510864197531,3031.2269,59.7322
BALIANTA,21-386-03456,2.7192037037037036,440.51099999999997,19.9715
BALIAPAL,21-377-03300,8.553651851851852,461.89719999999994,70.3322
BALIGUDA,21-390-03422,3.5313440860215053,2419.1636,22.3936
BALIKUDA,21-380-03386,3.057661111111111,660.4548,31.7287
BALIPATNA,21-386-03457,2.678277037037037,361.5674,19.4604
BALISANKARA,21-374-03573,4.623515942028986,2871.2034,26.7904
BAMRA,21-372-03558,4.95252299382716,1769.3639,27.6532
BANAPUR,21-386-03458,1.2735398148148147,550.1691999999999,14.6011
BANARPAL,21-384-03278,4.543339285714286,508.854,22.5308
BANDHUGAON,21-398-03466,3.3413017857142857,1077.1373,29.1038
BANGOMUNDA,21-393-03286,9.160254395604396,1667.1662999999999,36.985
BANGRIPOSI,21-376-03489,6.673737514934288,2126.4557,73.2923
BANKI,21-381-03334,2.6547957671957674,501.7564,21.9026
BANKI- DAMPARA,21-381-03335,2.517094612794613,747.5771,20.5928
BANSAPAL,21-375-03444,3.755471573719313,3691.7069,36.0665
BARANGA,21-381-03336,2.75021975308642,222.7678,20.5475
BARGAON,21-374-03574,4.193474305555555,1811.5809,23.9476
BARGARH,21-370-03312,7.869835714285714,1101.777,34.4533
BARI,21-382-03395,4.010405952380952,336.8741,23.5813
