block_name,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AGALPUR,21-393-03284,0.013415,4.0245,1.7468
AMBABHONA,21-370-03310,0.008597536231884058,5.9323,0.6027
ANANDAPUR,21-375-03443,0.06482298245614035,36.9491,3.2837
ANUGUL,21-384-03276,0.16289983333333335,195.4798,24.9941
ASKA,21-388-03364,5.506456666666667,991.1622000000001,92.1005
ASTARANGA,21-387-03536,0.244328,36.6492,4.9
ATHAGAD,21-381-03332,0.07404619047619046,31.0994,2.8192
ATHMALLIK,21-384-03277,0.06897085714285714,72.41940000000001,4.1207
ATTABIRA,21-370-03311,0.04157227272727273,27.4377,1.3
AUL,21-379-03434,0.4207175000000001,100.97220000000002,7.0038
BADAMBA,21-381-03333,0.44655952380952374,187.555,9.5463
BADASAHI,21-376-03487,0.002522619047619047,1.0595,0.1345
BADCHANA,21-382-03394,0.05989615384615385,23.3595,3.3176
BAHALDA,21-376-03488,0.0987261111111111,35.5414,4.6822
BAHANAGA,21-377-03298,0.00019047619047619048,0.04,0.0076
BALANGIR,21-393-03285,0.02837244444444444,12.767599999999998,0.7246
BALESHWAR,21-377-03299,0.013655333333333332,6.1449,0.8401
BALIANTA,21-386-03456,0.2864127777777778,51.554300000000005,4.7843
BALIAPAL,21-377-03300,0.005021666666666668,0.30130000000000007,0.1372
BALIGUDA,21-390-03422,0.08660709677419355,80.5446,4.4283
BALIKUDA,21-380-03386,1.2206270833333333,292.9505,25.8566
BALIPATNA,21-386-03457,0.2862746666666666,42.9412,3.7428
BALISANKARA,21-374-03573,0.2168268115942029,149.61050000000003,32.6604
BAMRA,21-372-03558,0.07850527777777777,56.523799999999994,4.7344
BANAPUR,21-386-03458,1.1006727083333336,528.3229000000001,33.4108
BANARPAL,21-384-03278,0.7023754166666668,168.57010000000002,30.652
BANDHUGAON,21-398-03466,0.7488133333333332,314.5016,23.8916
BANGOMUNDA,21-393-03286,0.057963076923076916,22.6056,1.8401
BANGRIPOSI,21-376-03489,0.11184032258064516,104.0115,5.0271
BANKI,21-381-03334,0.32037238095238096,67.2782,9.7978
BANKI- DAMPARA,21-381-03335,0.3369251515151515,111.1853,9.872
BANSAPAL,21-375-03444,0.06234296296296296,84.163,2.0729
BARANGA,21-381-03336,0.06784333333333332,6.1059,1.8509
BARGAON,21-374-03574,0.16009437499999998,76.8453,3.008
BARGARH,21-370-03312,0.048214,14.4642,1.4196
BARI,21-382-03395,0.21420999999999998,38.5578,6.9192
BARIPADA,21-376-03490,0.006756666666666666,2.2297,0.2201
BARKOTE,21-373-03346,0.07276252525252526,72.03490000000001,5.6823
BARPALI,21-370-03313,0.05844769230769231,22.7946,1.549
BASTA,21-377-03301,0.009775,1.7594999999999998,0.9223
BASUDEVPUR,21-378-03322,0.015982499999999997,7.671599999999999,0.905
BEGUNIA,21-386-03459,0.4097238095238095,172.084,14.632
BEGUNIAPADA,21-388-03365,1.3837599999999999,290.5896,22.4894
BELLAGUNTHA,21-388-03366,3.342440416666667,802.1857,68.8487
