block_name,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff
AGALPUR,21-393-03284,1.5981723333333333,479.45169999999996,44.8747
AMBABHONA,21-370-03310,2.874576376811594,1983.4577,103.6372
ANANDAPUR,21-375-03443,1.1812573684210528,673.3167,39.3538
ANUGUL,21-384-03276,1.4297873333333333,1715.7448,60.5613
ASKA,21-388-03364,0.8821255555555555,158.7826,18.3877
ASTARANGA,21-387-03536,6.472127333333334,970.8191000000002,137.3445
ATHAGAD,21-381-03332,3.358502380952381,1410.571,52.2245
ATHMALLIK,21-384-03277,0.6327985714285714,664.4385,11.5525
ATTABIRA,21-370-03311,2.5544854545454547,1685.9604,82.3428
AUL,21-379-03434,2.4275316666666664,582.6075999999999,18.3713
BADAMBA,21-381-03333,2.536949523809524,1065.5188,72.5497
BADASAHI,21-376-03487,2.049768333333333,860.9027,18.0675
BADCHANA,21-382-03394,5.511749743589744,2149.5824,85.9711
BAHALDA,21-376-03488,3.4220247222222224,1231.9289,37.5667
BAHANAGA,21-377-03298,2.9998428571428577,629.9670000000001,73.8957
BALANGIR,21-393-03285,0.7531711111111111,338.927,16.401
BALESHWAR,21-377-03299,2.2443766666666667,1009.9695,57.561
BALIANTA,21-386-03456,7.490593333333333,1348.3067999999998,140.0022
BALIAPAL,21-377-03300,6.287353333333333,377.2412,98.6765
BALIGUDA,21-390-03422,0.6043063440860215,562.0049,25.646
BALIKUDA,21-380-03386,4.085143333333334,980.4344000000001,139.0261
BALIPATNA,21-386-03457,6.971231999999999,1045.6848,139.0681
BALISANKARA,21-374-03573,2.1172359420289855,1460.8928,57.4137
BAMRA,21-372-03558,2.240372777777778,1613.0684,38.5936
BANAPUR,21-386-03458,0.5795939583333334,278.2051,6.0722
BANARPAL,21-384-03278,1.09318125,262.3635,52.3763
BANDHUGAON,21-398-03466,1.8113066666666666,760.7488,68.1118
BANGOMUNDA,21-393-03286,0.7464933333333333,291.1324,8.6204
BANGRIPOSI,21-376-03489,1.9546948387096774,1817.8662000000002,62.7396
BANKI,21-381-03334,2.7281857142857144,572.919,48.9115
BANKI- DAMPARA,21-381-03335,3.5366069696969697,1167.0803,75.4283
BANSAPAL,21-375-03444,2.031407777777778,2742.4004999999997,33.5732
BARANGA,21-381-03336,4.211154444444444,379.0039,49.5057
BARGAON,21-374-03574,2.3555800000000002,1130.6784,35.527
BARGARH,21-370-03312,1.500674666666667,450.2024,45.0728
BARI,21-382-03395,3.02912,545.2416,24.52
BARIPADA,21-376-03490,1.332000606060606,439.5602,16.9679
BARKOTE,21-373-03346,1.6845775757575758,1667.7318,36.6926
BARPALI,21-370-03313,1.6993423076923078,662.7435,53.3639
BASTA,21-377-03301,5.573652222222222,1003.2574,103.0743
BASUDEVPUR,21-378-03322,3.0236387500000004,1451.3466,76.3077
BEGUNIA,21-386-03459,2.3641542857142857,992.9448,88.1736
BEGUNIAPADA,21-388-03365,1.7098004761904761,359.0581,11.9728
BELLAGUNTHA,21-388-03366,0.9041795833333333,217.0031,28.3819
BELPARA,21-393-03287,0.6326738888888889,341.6439,6.8253
BETNOTI,21-376-03491,1.3943770370370372,376.4818,18.2339
BHADRAK,21-378-03323,1.4414792307692308,562.1769,54.4215
BHANDARIPOKHARI,21-378-03324,1.7177328571428572,360.7239,24.2518
BHANJANAGAR,21-388-03367,0.5066791666666667,364.809,22.4491
BHAPUR,21-385-03523,0.9789838095238096,205.5866,13.9614
BHATLI,21-370-03314,2.3303707142857144,978.7557,58.222
BHAWANIPATNA,21-395-03409,0.5384744444444445,484.627,8.2516
BHEDEN,21-370-03315,1.4213376923076924,554.3217,31.048
BHOGRAI,21-377-03302,5.527272380952382,1160.7272,100.3032
BHUBAN,21-383-03349,2.7341762499999995,656.2022999999999,44.3755
