block_lgd,dtname,dtcode11,block_name,object_id,sum_population,mean_sex_ratio,sum_aged_population,sum_young_population
3276,Anugul,384,ANUGUL,21-384-03276,193692.609375,0.9246121501106178,9475.73,11554.54
3277,Anugul,384,ATHMALLIK,21-384-03277,138477.40625,0.924634788181516,7235.25,8821.9
3278,Anugul,384,BANARPAL,21-384-03278,179358.953125,0.924707807961858,9847.25,11978.46
3279,Anugul,384,CHHENDIPADA,21-384-03279,248524.890625,0.9252321895469207,15302.310000000001,18680.08
3280,Anugul,384,KANIHA,21-384-03280,152266.84375,0.9246119205855539,6717.01,8190.58
3281,Anugul,384,KISHORENAGAR,21-384-03281,115077.4375,0.9246314396585152,4071.17,4964.0
3282,Anugul,384,PALALAHADA,21-384-03282,155480.921875,0.9344249245041206,9723.93,12448.5
3283,Anugul,384,TALACHER,21-384-03283,194383.859375,0.9247162634216838,10802.439999999999,13137.5
3284,Balangir,393,AGALPUR,21-393-03284,95322.9921875,0.964079658317253,8340.720000000001,9276.560000000001
3285,Balangir,393,BALANGIR,21-393-03285,229145.625,0.9725089716454938,18319.72,20735.48
3286,Balangir,393,BANGOMUNDA,21-393-03286,149491.9375,0.9725089655406589,11478.769999999999,12992.46
3287,Balangir,393,BELPARA,21-393-03287,137408.53125,0.9725092886296274,10813.61,12239.56
3288,Balangir,393,DEOGAON,21-393-03288,122991.109375,0.9724972272529122,9762.14,11049.24
3289,Balangir,393,GUDVELLA,21-393-03289,74089.21875,0.972742056722623,1765.24,2027.98
3290,Balangir,393,KHAPRAKHOL,21-393-03290,114727.4765625,0.9717295852988018,7985.360000000001,8922.01
3291,Balangir,393,LOISINGA,21-393-03291,186714.0,0.9724673728033462,12710.41,14376.599999999999
3292,Balangir,393,MURIBAHAL,21-393-03292,125120.5859375,0.9725091010879516,9110.08,10311.419999999998
3293,Balangir,393,PATNAGARH,21-393-03293,180502.53125,0.9724589301225596,12389.52,14011.75
3294,Balangir,393,PUINTALA,21-393-03294,127135.0859375,0.9720931775837817,13518.05,15290.25
3295,Balangir,393,SAINTALA,21-393-03295,143388.703125,0.9725150688088862,7235.8,8190.51
3296,Balangir,393,TITLAGARH,21-393-03296,180458.078125,0.9729166290614134,20439.59,23250.85
3297,Balangir,393,TUREKELA,21-393-03297,123493.2421875,0.9728605614121796,7589.379999999999,8604.35
3298,Baleshwar,377,BAHANAGA,21-377-03298,157758.015625,0.9394987268750501,6019.58,6865.040000000001
3299,Baleshwar,377,BALESHWAR,21-377-03299,421035.53125,0.9394988647555341,19666.98,22429.239999999998
3300,Baleshwar,377,BALIAPAL,21-377-03300,234957.28125,0.9394989273602459,15833.95,18057.86
3301,Baleshwar,377,BASTA,21-377-03301,170467.890625,0.9394982712067658,5273.42,6014.08
3302,Baleshwar,377,BHOGRAI,21-377-03302,317632.4375,0.9385709313449949,11622.49,13237.69
