block_lgd,dtname,dtcode11,block_name,object_id,sum_population,mean_sex_ratio,sum_aged_population,sum_young_population
3276,Anugul,384,ANUGUL,21-384-03276,186459.125,0.9245462094351949,8715.18,11426.59
3277,Anugul,384,ATHMALLIK,21-384-03277,135230.84375,0.924568179008182,6647.76,8715.380000000001
3278,Anugul,384,BANARPAL,21-384-03278,173634.390625,0.9246391576504439,9034.05,11816.51
3279,Anugul,384,CHHENDIPADA,21-384-03279,247557.484375,0.9251466170257165,14413.32,18918.25
3280,Anugul,384,KANIHA,21-384-03280,148342.765625,0.9245467808340943,6214.610000000001,8148.05
3281,Anugul,384,KISHORENAGAR,21-384-03281,112639.7109375,0.9245678253151606,3756.89,4925.37
3282,Anugul,384,PALALAHADA,21-384-03282,152380.328125,0.9342513782792495,8905.8,12258.34
3283,Anugul,384,TALACHER,21-384-03283,190608.90625,0.9246440155875757,10058.630000000001,13154.96
3284,Balangir,393,AGALPUR,21-393-03284,90823.046875,0.9632098650809746,7524.4,9004.15
3285,Balangir,393,BALANGIR,21-393-03285,221114.34375,0.9716620190707279,16749.190000000002,20400.85
3286,Balangir,393,BANGOMUNDA,21-393-03286,144029.75,0.9716615855848215,10407.62,12676.7
3287,Balangir,393,BELPARA,21-393-03287,131431.5,0.9716620847981595,9741.33,11865.14
3288,Balangir,393,DEOGAON,21-393-03288,118242.609375,0.9716498012828972,8793.05,10709.91
3289,Balangir,393,GUDVELLA,21-393-03289,71368.6953125,0.9719216911924298,1623.4,2007.68
3290,Balangir,393,KHAPRAKHOL,21-393-03290,110704.59375,0.9708857234791565,7293.64,8767.439999999999
3291,Balangir,393,LOISINGA,21-393-03291,179494.59375,0.9716206953652795,11547.05,14054.72
3292,Balangir,393,MURIBAHAL,21-393-03292,119608.6640625,0.9716622554534197,8235.39,10030.869999999999
3293,Balangir,393,PATNAGARH,21-393-03293,173156.546875,0.9716115679683769,11226.880000000001,13662.93
3294,Balangir,393,PUINTALA,21-393-03294,121255.34375,0.9712598040986609,12134.61,14770.45
3295,Balangir,393,SAINTALA,21-393-03295,137105.15625,0.9716681286133965,6508.6,7928.200000000001
3296,Balangir,393,TITLAGARH,21-393-03296,172676.171875,0.9720529867844818,18482.059999999998,22621.910000000003
3297,Balangir,393,TUREKELA,21-393-03297,119075.0078125,0.9720007699256468,6890.92,8406.84
3298,Baleshwar,377,BAHANAGA,21-377-03298,152914.046875,0.9391670497388379,5472.27,6703.01
3299,Baleshwar,377,BALESHWAR,21-377-03299,410932.46875,0.9391673135787404,17849.6,21863.97
3300,Baleshwar,377,BALIAPAL,21-377-03300,228604.859375,0.9391675669641122,14464.89,17718.059999999998
3301,Baleshwar,377,BASTA,21-377-03301,165742.828125,0.9391670248444923,4797.42,5876.38
3302,Baleshwar,377,BHOGRAI,21-377-03302,307379.5,0.9382447951624868,10640.86,13017.53
3303,Baleshwar,377,JALESWAR,21-377-03303,246227.859375,0.9405281702917281,6490.620000000001,7955.780000000001
3304,Baleshwar,377,KHAIRA,21-377-03304,177267.296875,0.9391812958199115,6608.400000000001,8095.280000000001
