object_id,sum_population
21-370-03310,84771.74609375
21-370-03311,125084.77734375
21-370-03312,145114.625
21-370-03313,273981.859375
21-370-03314,79954.2421875
21-370-03315,135742.5546875
21-370-03316,111966.19921875
21-370-03317,104208.953125
21-370-03318,109668.859375
21-370-03319,130194.5625
21-370-03320,132237.18359375
21-370-03321,143574.2109375
21-371-03404,309575.5
21-371-03405,45036.021484375
21-371-03406,65029.7265625
21-371-03407,47808.560546875
21-371-03408,183166.5625
21-372-03558,115800.265625
21-372-03559,309189.765625
21-372-03560,121581.23828125
21-372-03561,131030.17578125
21-372-03562,97303.48828125
21-372-03563,219977.15625
21-372-03564,80490.29296875
21-372-03565,84178.4765625
21-372-03566,105386.5546875
21-373-03346,124164.75
21-373-03347,124139.953125
21-373-03348,108432.4921875
21-374-03573,116525.5234375
21-374-03574,78586.16796875
21-374-03575,718416.5
21-374-03576,87967.0
21-374-03577,79190.74609375
21-374-03578,100967.55078125
21-374-03579,94431.3046875
21-374-03580,129877.49609375
21-374-03581,93149.98828125
21-374-03582,112875.5078125
21-374-03583,114466.625
21-374-03584,76024.02734375
21-374-03585,116771.8515625
21-374-03586,199318.265625
21-374-03587,89614.65234375
21-374-03588,122966.0390625
21-374-03589,58733.3046875
21-375-03443,187370.15625
21-375-03444,145643.484375
21-375-03445,167892.09375
21-375-03446,163167.7421875
21-375-03447,161168.34375
21-375-03448,149662.0703125
21-375-03449,205040.953125
21-375-03450,126383.07421875
21-375-03451,265785.8984375
21-375-03452,244014.3046875
21-375-03453,131110.28515625
21-375-03454,90761.17578125
21-375-03455,103045.11328125
21-376-03487,163425.921875
21-376-03488,97878.7890625
21-376-03489,125141.16796875
21-376-03490,211706.0703125
21-376-03491,183881.3671875
21-376-03492,64740.671875
21-376-03493,92577.609375
21-376-03494,78292.29296875
21-376-03495,87209.96875
21-376-03496,137520.9765625
21-376-03497,178422.4296875
21-376-03498,112445.51953125
21-376-03499,84172.5234375
21-376-03500,125301.98046875
21-376-03501,124313.44921875
21-376-03502,128736.93359375
