object_id,sum_population
21-370-03310,86415.47578125005
21-370-03311,126373.4507812499
21-370-03312,147806.0
21-370-03313,279471.671875
21-370-03314,81814.9437500001
21-370-03315,137693.8984375
21-370-03316,114145.4898437499
21-370-03317,106168.3062499999
21-370-03318,112172.9312499999
21-370-03319,132583.1484375
21-370-03320,135133.1976562501
21-370-03321,146793.4359375001
21-371-03404,316456.0687499996
21-371-03405,45798.46757812495
21-371-03406,65952.51484375005
21-371-03407,49608.62070312491
21-371-03408,187732.6687500002
21-372-03558,118502.4359375001
21-372-03559,317877.9906249996
21-372-03560,125193.6976562501
21-372-03561,133903.6898437501
21-372-03562,98742.69453125005
21-372-03563,223027.5750000002
21-372-03564,82501.8882812499
21-372-03565,86118.56718749995
21-372-03566,107548.2374999998
21-373-03346,126872.1203124998
21-373-03347,127649.2953125001
21-373-03348,111860.0609375001
21-374-03573,120086.65625
21-374-03574,80763.9632812501
21-374-03575,737765.8500000015
21-374-03576,89980.625
21-374-03577,81132.6507812501
21-374-03578,103467.0054687499
21-374-03579,96971.2578125
21-374-03580,132975.8601562502
21-374-03581,96250.0960937501
21-374-03582,116058.2468750002
21-374-03583,116047.1312500001
21-374-03584,78677.5757812499
21-374-03585,121020.3328125002
21-374-03586,203818.13124999963
21-374-03587,91486.8460937501
21-374-03588,125543.0625
21-374-03589,60058.53203124995
21-375-03443,193806.3624999998
21-375-03444,148469.4656250002
21-375-03445,174048.22499999963
21-375-03446,166369.1921875002
21-375-03447,166392.30625000037
21-375-03448,154314.0703125
21-375-03449,209289.24062499963
21-375-03450,129407.2164062499
21-375-03451,273469.4171874998
21-375-03452,251029.4109375002
21-375-03453,135600.88515624963
21-375-03454,93015.6726562502
21-375-03455,105439.0710937502
21-376-03487,167533.4187500002
21-376-03488,101161.2296874998
21-376-03489,128193.5773437498
21-376-03490,217177.7359375004
21-376-03491,188039.1359374998
21-376-03492,65522.96718749998
21-376-03493,95004.53125
21-376-03494,80486.98515625019
21-376-03495,89578.7093750001
21-376-03496,140805.7015625001
21-376-03497,183070.4796874998
21-376-03498,114926.6507812501
21-376-03499,85600.9468749999
21-376-03500,128646.89453125
21-376-03501,127696.54296875
21-376-03502,131901.6195312501
21-376-03503,71228.32734375005
21-376-03504,45411.07070312509
21-376-03505,121765.0539062498
21-376-03506,119359.83203125
21-376-03507,94838.9703124999
21-376-03508,67174.80078125
21-376-03509,138574.90234375
21-376-03510,104903.34765625
21-376-03511,80230.0
21-376-03512,113508.1531250002
21-377-03298,165618.46250000037
21-377-03299,439194.5625
21-377-03300,248520.6609375002
21-377-03301,177319.3843749999
21-377-03302,336300.90625
21-377-03303,265372.7078125002
21-377-03304,189269.9624999999
21-377-03305,164106.1359374998
21-377-03306,107348.6749999998
21-377-03307,169957.9406249998
21-377-03308,145266.6171875
21-377-03309,188884.7421875
21-378-03322,288051.2406249996
21-378-03323,413137.796875
21-378-03324,107738.6875
21-378-03325,142271.2585937502
21-378-03326,304988.4249999998
21-378-03327,213370.2203125004
21-378-03328,204752.8812500001
21-379-03434,184971.4125000001
21-379-03435,136658.7749999999
21-379-03436,129519.0796874999
21-379-03437,305552.8062500004
21-379-03438,291358.0499999998
21-379-03439,121037.41328125005
21-379-03440,221041.7140624998
21-379-03441,160170.6171875
21-379-03442,199563.421875
21-380-03386,193308.5718749999
21-380-03387,86668.13124999998
21-380-03388,169048.7843749998
21-380-03389,200552.6281249998
21-380-03390,271599.84375
21-380-03391,73766.3335937499
21-380-03392,103500.91874999995
21-380-03393,197271.96718749963
21-381-03332,182543.0953124999
21-381-03333,184510.0281250002
