object_id,sum_young_population
21-384-03276,11426.59
21-376-03491,16128.72
21-376-03490,4650.46
21-376-03489,13548.81
21-376-03488,3280.94
21-376-03487,15755.48
21-399-03486,8555.59
21-399-03485,14060.29
21-376-03492,4476.9
21-399-03484,11745.8
21-399-03482,14232.92
21-399-03481,2799.23
21-399-03480,13507.35
21-398-03479,12447.68
21-398-03478,7906.74
21-398-03477,3896.47
21-398-03476,8646.779999999999
21-399-03483,9763.54
21-398-03475,6709.31
21-376-03493,5624.49
21-376-03495,4582.41
21-376-03511,2836.26
21-376-03510,9394.87
21-376-03509,4653.94
21-376-03508,4829.49
21-376-03507,6674.64
21-376-03506,8289.1
21-376-03505,10188.53
21-376-03494,3157.82
21-376-03504,6049.990000000001
21-376-03502,7717.48
21-376-03501,9636.169999999998
21-376-03500,11016.73
21-376-03499,4481.65
21-376-03498,11115.25
21-376-03497,7744.49
21-376-03496,9281.25
21-376-03503,7890.69
21-397-03513,7174.81
21-398-03474,9344.48
21-398-03472,15919.940000000002
21-375-03451,24243.5
21-375-03450,14988.53
21-375-03449,13774.54
21-375-03448,11354.87
21-375-03447,13187.48
21-375-03446,14707.82
21-375-03445,14440.89
21-375-03452,17872.37
21-375-03444,11163.25
21-379-03442,10101.59
21-379-03441,13846.03
21-379-03440,16218.6
21-379-03439,8164.37
21-379-03438,24447.46
21-379-03437,21459.86
21-379-03436,9628.38
21-375-03443,13891.23
21-398-03473,5941.02
21-375-03453,10725.07
21-375-03455,7664.860000000001
21-398-03471,10849.52
21-398-03470,20879.21
21-398-03469,9698.07
21-398-03468,12806.97
21-398-03467,12576.5
21-398-03466,6238.22
21-386-03465,15276.989999999998
21-375-03454,3480.51
21-386-03464,14085.61
21-386-03462,2017.72
21-386-03461,6308.610000000001
21-386-03460,74395.12
21-386-03459,12450.42
21-386-03458,6944.6900000000005
21-386-03457,6997.99
21-386-03456,2871.54
21-386-03463,12941.419999999998
21-379-03435,10657.91
21-397-03514,6796.03
21-397-03516,17915.010000000002
21-392-03570,6889.549999999999
21-392-03569,8487.54
21-392-03568,7753.57
21-392-03567,9826.78
21-372-03566,7917.87
21-372-03565,5409.95
21-372-03564,6482.79
21-392-03571,3801.21
21-372-03563,17075.87
21-372-03561,10589.6
21-372-03560,7702.759999999999
21-372-03559,23338.72
21-372-03558,8084.96
21-396-03557,22148.43
21-396-03557,22148.43
21-396-03556,3563.45
21-372-03562,6812.709999999999
21-396-03555,8450.41
21-392-03572,7166.34
21-374-03574,5116.889999999999
21-374-03589,7974.92
21-374-03588,9595.57
21-374-03587,5823.799999999999
21-374-03586,15620.05
21-374-03585,10433.86
21-374-03585,10433.86
21-374-03584,4351.4400000000005
21-374-03573,6628.08
21-374-03583,14639.34
21-374-03581,7798.74
21-374-03580,5511.4400000000005
21-374-03579,5310.53
21-374-03578,5916.639999999999
21-374-03577,4717.4
21-374-03576,4971.74
21-374-03575,43357.03999999999
21-374-03582,7152.6900000000005
21-397-03515,18932.44
21-396-03554,7090.5
21-396-03552,14462.32
21-394-03531,6991.56
21-385-03530,12478.68
21-385-03529,11007.08
21-385-03528,10433.86
21-385-03528,10433.86
21-385-03527,12596.88
21-385-03526,5944.33
21-394-03532,11868.37
21-385-03525,1091.56
21-385-03523,8686.83
21-397-03522,20177.37
21-397-03521,16997.79
21-397-03520,17796.23
21-397-03519,7063.56
21-397-03518,4987.27
21-397-03517,14270.32
21-385-03524,6350.719999999999
21-396-03553,14897.45
21-394-03533,14815.760000000002
21-394-03535,10134.51
21-396-03551,7185.95
21-396-03550,10114.15
21-396-03549,5001.389999999999
21-396-03548,5419.050000000001
21-396-03547,6496.370000000001
21-387-03546,4435.93
21-387-03545,8620.44
21-394-03534,15544.08
21-387-03544,10168.29
21-387-03542,4323.4
21-387-03541,11408.829999999998
21-387-03540,6444.549999999999
21-387-03539,5434.81
21-387-03538,3827.65
21-387-03537,28718.07
21-387-03536,5348.4
21-387-03543,8115.98
21-379-03434,14938.84
21-376-03512,8303.6
21-390-03432,3182.41
21-381-03332,11192.88
21-391-03331,19669.74
21-391-03330,17555.47
21-391-03329,15894.83
21-378-03328,12778.65
21-378-03327,12401.52
21-378-03326,17843.86
21-381-03333,7614.86
21-378-03325,8067.639999999999
21-378-03323,19171.22
21-378-03322,17591.84
21-370-03321,9639.76
21-370-03320,8781.85
21-370-03319,9929.9
21-370-03318,4545.25
21-370-03317,8939.73
21-378-03324,6202.320000000001
21-370-03316,4478.1
21-381-03334,2562.13
21-381-03336,1658.28
21-383-03352,13259.239999999998
