object_id,sum_young_population
21-399-03486,9005.68
21-376-03491,16228.379999999996
21-376-03490,4787.4
21-376-03489,13737.62
21-376-03488,3264.5
21-376-03487,15995.94
21-399-03485,14461.49
21-398-03477,3998.27
21-399-03483,10087.11
21-399-03482,14728.5
21-399-03481,2857.2
21-399-03480,13714.259999999998
21-398-03479,12699.580000000002
21-398-03478,8042.309999999999
21-376-03492,4534.88
21-399-03484,12022.5
21-376-03493,5741.18
21-376-03501,9733.28
21-376-03495,4677.93
21-376-03511,2900.48
21-376-03510,9347.86
21-376-03509,4701.65
21-376-03508,4934.860000000001
21-376-03507,6761.52
21-376-03506,8298.55
21-376-03505,10369.44
21-376-03494,3155.33
21-376-03504,6129.85
21-376-03502,7888.16
21-398-03476,8870.94
21-376-03500,11077.6
21-376-03499,4564.83
21-376-03498,11289.42
21-376-03497,7860.44
21-376-03496,9344.79
21-376-03503,7938.030000000001
21-398-03475,6817.960000000001
21-398-03466,6379.0
21-398-03473,6097.18
21-375-03451,24484.39
21-375-03450,15490.46
21-375-03449,13870.36
21-375-03448,11575.58
21-375-03447,13370.88
21-375-03446,14872.59
21-375-03445,14660.31
21-375-03452,18424.79
21-375-03444,11122.47
21-379-03442,10323.39
21-379-03441,13853.37
21-379-03440,16246.070000000002
21-379-03439,8090.98
21-379-03438,24527.38
21-379-03437,21580.01
21-379-03436,9734.87
21-375-03443,14301.46
21-398-03474,9571.09
21-375-03453,10848.07
21-376-03512,8390.07
21-398-03472,16201.91
21-398-03471,11002.97
21-398-03470,21251.34
21-398-03469,10008.07
21-398-03468,13148.06
21-398-03467,12767.29
21-386-03465,15583.52
21-375-03454,3573.06
21-386-03464,14205.31
21-386-03462,2091.1400000000003
21-386-03461,6506.6
21-386-03460,75994.06
21-386-03459,12832.17
21-386-03458,7070.17
21-386-03457,7213.07
21-386-03456,2907.75
21-386-03463,13275.05
21-375-03455,7815.03
21-374-03589,8122.34
21-397-03515,19394.06
21-392-03570,6950.96
21-392-03569,8510.050000000001
21-392-03568,7810.370000000001
21-392-03567,9939.59
