class,age,male,female
0,0 to 1,875.25,809.6
1,1 to 5,3494.88,3227.11
10,10 to 15,4266.32,4075.82
15,15 to 20,4236.78,4201.53
20,20 to 25,4057.1,3758.03
25,25 to 30,3896.7,3691.77
30,30 to 35,3763.71,3636.21
35,35 to 40,3548.07,3299.61
40,40 to 45,3208.9,3171.3
45,45 to 50,2879.52,2757.67
5,5 to 10,4106.83,3841.09
50,50 to 55,2518.34,2524.55
55,55 to 60,2243.01,2301.42
60,60 to 65,2098.67,2104.08
65,65 to 70,1392.51,1448.07
70,70 to 75,898.74,1013.31
75,75 to 80,499.14,643.89
80,80 and over,435.79,559.47
