class,age,male,female
0,0 to 1,809.18,744.74
1,1 to 5,3231.04,2968.61
10,10 to 15,4202.63,4046.21
15,15 to 20,4496.38,4489.42
20,20 to 25,4351.66,3886.09
25,25 to 30,4139.81,3628.68
30,30 to 35,3770.45,3443.62
35,35 to 40,3430.83,3088.75
40,40 to 45,2981.62,2860.9
45,45 to 50,2610.36,2479.37
5,5 to 10,3731.5,3461.4
50,50 to 55,2299.62,2391.41
55,55 to 60,2140.99,2202.94
60,60 to 65,2079.27,1979.56
65,65 to 70,1432.85,1326.59
70,70 to 75,889.03,919.53
75,75 to 80,500.29,555.42
80,80 and over,430.2,487.81
