class,age,male,female
0,0 to 1,1120.35,1054.06
1,1 to 5,4473.54,4201.57
10,10 to 15,4868,4654.71
15,15 to 20,3910.57,4165
20,20 to 25,3902.22,4228.42
25,25 to 30,4204.04,3970.21
30,30 to 35,3858.12,3731.11
35,35 to 40,3543.63,3591.65
40,40 to 45,3327.79,3355.5
45,45 to 50,3053.33,2934.46
5,5 to 10,5828.58,5710.54
50,50 to 55,2481.68,2440.56
55,55 to 60,1988.49,2073.34
60,60 to 65,1804.25,2213.93
65,65 to 70,1142.38,1370.89
70,70 to 75,529.7,740.35
75,75 to 80,234.8,360.38
80,80 and over,165.81,254.76
