class,age,male,female
0,0 to 1,1860.02,1690.91
1,1 to 5,7427.05,6740.08
10,10 to 15,10221.95,9509.54
15,15 to 20,9621.29,9209.62
20,20 to 25,9893.56,9278.3
25,25 to 30,10416.95,9826.47
30,30 to 35,9693.49,8820.11
35,35 to 40,8553.65,7841.57
40,40 to 45,7449.84,6981.83
45,45 to 50,6691.85,6229.93
5,5 to 10,9873.47,9090.6
50,50 to 55,5723.75,5587.03
55,55 to 60,4811.97,4478.57
60,60 to 65,3857.1,3710.73
65,65 to 70,2835.47,2664.26
70,70 to 75,1877.69,2053.24
75,75 to 80,1364.48,1422.06
80,80 and over,1048.26,1199.43
