class,age,male,female
0,0 to 1,1203.33,1002.57
1,1 to 5,4804.87,3996.31
10,10 to 15,6617.65,6003.11
15,15 to 20,6442.4,5882.44
20,20 to 25,6580.64,5795.84
25,25 to 30,6839.7,6314.8
30,30 to 35,6448.52,6039.73
35,35 to 40,6136.34,5456.28
40,40 to 45,5346.19,4765.53
45,45 to 50,4746.29,4312.98
5,5 to 10,6267.87,5247.82
50,50 to 55,3994.87,4164.4
55,55 to 60,4063.62,3799.92
60,60 to 65,3697.74,3224.96
65,65 to 70,2451.37,2169.2
70,70 to 75,1713.61,1645.04
75,75 to 80,1234.99,1134.76
80,80 and over,1095.27,979.14
