class,age,male,female
0,0 to 1,1079.93,944.76
1,1 to 5,4312.13,3765.9
10,10 to 15,6245.88,5996.52
15,15 to 20,6048.58,5975.21
20,20 to 25,5938.36,5435.64
25,25 to 30,5577.27,5334.28
30,30 to 35,5124.53,5187.28
35,35 to 40,4703.32,4774.14
40,40 to 45,4386.57,4313.64
45,45 to 50,3852.77,3634.79
5,5 to 10,5809.02,5221.5
50,50 to 55,3230.92,3434.39
55,55 to 60,2849.55,2837.58
60,60 to 65,2448.86,2507.61
65,65 to 70,1680.14,1645.35
70,70 to 75,1194.82,1319.31
75,75 to 80,775.21,781.99
80,80 and over,626.68,682.72
