class,age,male,female
0,0 to 1,1979.99,1773.42
1,1 to 5,7906.08,7068.96
10,10 to 15,11650.51,10699.33
15,15 to 20,11949.32,11830.44
20,20 to 25,12874.9,12655.54
25,25 to 30,13610.3,13256.03
30,30 to 35,12516.24,11665.34
35,35 to 40,10961.71,10421.37
40,40 to 45,10175.28,9871.49
45,45 to 50,9088.72,8915.1
5,5 to 10,10122.62,9097.34
50,50 to 55,8325.96,8495.5
55,55 to 60,7578.52,7133.56
60,60 to 65,6104.52,5574.32
65,65 to 70,4334.7,4218.88
70,70 to 75,3388.3,3763.82
75,75 to 80,2800.98,2776.25
80,80 and over,2142.26,2195.2
