class,age,male,female
0,0 to 1,1935.26,1859.12
1,1 to 5,7727.47,7410.59
10,10 to 15,8734.76,8330.68
15,15 to 20,6762.9,6900.69
20,20 to 25,6349.15,6859.78
25,25 to 30,7162.28,6654.36
30,30 to 35,6458.34,6223.63
35,35 to 40,6022.95,5746.96
40,40 to 45,5209.72,5056.66
45,45 to 50,4713.46,4584.37
5,5 to 10,9877.91,9666.69
50,50 to 55,3895.74,3800.6
55,55 to 60,3120.33,3302.58
60,60 to 65,2697.45,3024.69
65,65 to 70,1705.11,2042.41
70,70 to 75,943.74,1276.02
75,75 to 80,466.84,675.68
80,80 and over,358.82,530.62
