class,age,male,female
0,0 to 1,1008.58,948.19
1,1 to 5,4027.23,3779.54
10,10 to 15,4314.25,4034.74
15,15 to 20,3248.75,3517.42
20,20 to 25,3350.51,3583.43
25,25 to 30,3824.42,3543.22
30,30 to 35,3403.27,3137.85
35,35 to 40,2964.9,2886.02
40,40 to 45,2755.8,2532.57
45,45 to 50,2307.05,2148.39
5,5 to 10,5166.18,5098.67
50,50 to 55,1850.65,1771.25
55,55 to 60,1389.11,1487.85
60,60 to 65,1387.32,1762.84
65,65 to 70,892.08,1111.8
70,70 to 75,452.15,652.6
75,75 to 80,216.04,310.8
80,80 and over,163.42,276.44
