class,age,male,female
0,0 to 1,1730.13,1513.59
1,1 to 5,6908.37,6033.26
10,10 to 15,10006.38,9606.9
15,15 to 20,9690.29,9572.75
20,20 to 25,9513.72,8708.33
25,25 to 30,8935.22,8545.94
30,30 to 35,8209.9,8310.44
35,35 to 40,7535.09,7648.55
40,40 to 45,7027.63,6910.79
45,45 to 50,6172.44,5823.22
5,5 to 10,9306.51,8365.25
50,50 to 55,5176.19,5502.17
55,55 to 60,4565.21,4546.02
60,60 to 65,3923.26,4017.38
65,65 to 70,2691.72,2635.97
70,70 to 75,1914.2,2113.65
75,75 to 80,1241.95,1252.81
80,80 and over,1003.98,1093.77
