class,age,male,female
0,0 to 1,801.64,750.47
1,1 to 5,3200.94,2991.44
10,10 to 15,4328.11,4108.72
15,15 to 20,3732.11,3596.34
20,20 to 25,3475.58,3565.43
25,25 to 30,3541.5,3466.39
30,30 to 35,3240.74,3216.89
35,35 to 40,3031.26,3065.64
40,40 to 45,2851.57,2937.52
45,45 to 50,2654.53,2621.65
5,5 to 10,4471.56,4101.64
50,50 to 55,2262.84,2366.42
55,55 to 60,1954.04,1916.54
60,60 to 65,1574.34,1603.59
65,65 to 70,1006.26,1040.97
70,70 to 75,597.54,745.8
75,75 to 80,357.7,454.64
80,80 and over,272.09,342.74
