class,age,male,female
0,0 to 1,816.79,764.63
1,1 to 5,3261.42,3047.85
10,10 to 15,4409.48,4185.78
15,15 to 20,3802.76,3664.09
20,20 to 25,3541.46,3632.96
25,25 to 30,3608.61,3531.99
30,30 to 35,3302.25,3277.82
35,35 to 40,3088.7,3123.59
40,40 to 45,2905.51,2992.98
45,45 to 50,2704.69,2671.12
5,5 to 10,4555.7,4178.71
50,50 to 55,2305.55,2411.05
55,55 to 60,1991.01,1952.71
60,60 to 65,1603.98,1633.88
65,65 to 70,1025.22,1060.62
70,70 to 75,608.74,759.73
75,75 to 80,364.35,463.12
80,80 and over,277.1,349.12
