class,age,male,female
0,0 to 1,3022.36,2644.09
1,1 to 5,12068.26,10539.53
10,10 to 15,17480.18,16782.33
15,15 to 20,16928.01,16722.67
20,20 to 25,16619.54,15212.61
25,25 to 30,15608.97,14928.93
30,30 to 35,14341.9,14517.53
35,35 to 40,13163.07,13361.28
40,40 to 45,12276.59,12072.48
45,45 to 50,10782.66,10172.61
5,5 to 10,16257.57,14613.29
50,50 to 55,9042.31,9611.75
55,55 to 60,7974.98,7941.46
60,60 to 65,6853.56,7017.98
65,65 to 70,4702.17,4604.79
70,70 to 75,3343.92,3692.34
75,75 to 80,2169.57,2188.53
80,80 and over,1753.86,1910.72
