class,age,male,female
0,0 to 1,1095.04,996.69
1,1 to 5,4372.49,3972.87
10,10 to 15,6013.6,5599.07
15,15 to 20,5641.21,5401.17
20,20 to 25,5780.68,5438.23
25,25 to 30,6079.93,5742.28
30,30 to 35,5654.62,5160.07
35,35 to 40,4999.26,4599.04
40,40 to 45,4365.91,4106.39
45,45 to 50,3926.87,3664.19
5,5 to 10,5824.79,5362.09
50,50 to 55,3358.35,3286.91
55,55 to 60,2826.25,2635.88
60,60 to 65,2265.87,2184.84
65,65 to 70,1657.3,1562.54
70,70 to 75,1093.65,1201.05
75,75 to 80,790.48,828.39
80,80 and over,607.13,696.43
