class,age,male,female
0,0 to 1,329.19,308.62
1,1 to 5,1314.43,1230.17
10,10 to 15,1694.28,1634.14
15,15 to 20,1290.06,1397.24
20,20 to 25,1276.42,1421.75
25,25 to 30,1330.67,1313.4
30,30 to 35,1166.11,1158.7
35,35 to 40,1084.17,1104.91
40,40 to 45,1036.71,1056.4
45,45 to 50,922.46,900.1
5,5 to 10,1850.26,1751
50,50 to 55,774.05,822.37
55,55 to 60,672.14,735.75
60,60 to 65,694.43,727.49
65,65 to 70,380.17,402.47
70,70 to 75,196.03,266.29
75,75 to 80,111.19,146.28
80,80 and over,76.77,113.69
