class,age,male,female
0,0 to 1,1203.32,1083.15
1,1 to 5,4804.86,4317.5
10,10 to 15,7088.7,6516.73
15,15 to 20,7242.29,6998.5
20,20 to 25,8039.61,7580
25,25 to 30,7895.82,7559.34
30,30 to 35,7405.9,6913.75
35,35 to 40,6768.45,6364.62
40,40 to 45,6203.11,5844.22
45,45 to 50,5530.57,5188.41
5,5 to 10,6316.53,5637.78
50,50 to 55,4756.57,4631.65
55,55 to 60,4094.25,3884.46
60,60 to 65,3383.39,3093.6
65,65 to 70,2388.52,2316.17
70,70 to 75,1746.93,1865.55
75,75 to 80,1307.93,1326.81
80,80 and over,1031.17,1109.76
