class,age,male,female
0,0 to 1,463.9,434.29
1,1 to 5,1852.33,1731.13
10,10 to 15,2504.58,2377.66
15,15 to 20,2159.58,2081.03
20,20 to 25,2011.01,2063.12
25,25 to 30,2049.11,2005.7
30,30 to 35,1875.07,1861.38
35,35 to 40,1753.93,1773.94
40,40 to 45,1650.05,1699.88
45,45 to 50,1536.06,1517.09
5,5 to 10,2587.69,2373.61
50,50 to 55,1309.4,1369.4
55,55 to 60,1130.73,1109.07
60,60 to 65,911.02,927.97
65,65 to 70,582.24,602.36
70,70 to 75,345.72,431.54
75,75 to 80,206.92,263.04
80,80 and over,157.4,198.28
