class,age,male,female
0,0 to 1,835.3,762.98
1,1 to 5,3335.33,3041.31
10,10 to 15,4414.72,4213.15
15,15 to 20,4411.5,4268.13
20,20 to 25,4461.98,4303.43
25,25 to 30,4410.64,4156.96
30,30 to 35,4071.64,3920.65
35,35 to 40,3797.21,3532.03
40,40 to 45,3386.54,3271.7
45,45 to 50,3099.1,2838.09
5,5 to 10,4320.17,3994.38
50,50 to 55,2488.87,2455.99
55,55 to 60,2186.52,1952.26
60,60 to 65,1588.89,1632.61
65,65 to 70,1060.55,1099.85
70,70 to 75,674.22,725.94
75,75 to 80,384,439.83
80,80 and over,298.06,333.53
