class,age,male,female
0,0 to 1,1298.27,1222.25
1,1 to 5,5183.99,4871.99
10,10 to 15,5677.05,5428.21
15,15 to 20,4589.99,4875.01
20,20 to 25,4579.96,4950.38
25,25 to 30,4907.98,4624.26
30,30 to 35,4498.1,4346.75
35,35 to 40,4126.38,4170.55
40,40 to 45,3861.45,3901.03
45,45 to 50,3545.08,3413.23
5,5 to 10,6755.16,6607.91
50,50 to 55,2878.81,2839.48
55,55 to 60,2309.04,2407.6
60,60 to 65,2074.23,2535.57
65,65 to 70,1310.98,1576.74
70,70 to 75,613.36,855.78
75,75 to 80,274.1,419.02
80,80 and over,194.38,299.14
