class,age,male,female
0,0 to 1,1285.38,1209.33
1,1 to 5,5132.5,4820.47
10,10 to 15,5585.07,5340.37
15,15 to 20,4486.61,4778.52
20,20 to 25,4477.03,4851.28
25,25 to 30,4823.31,4555.03
30,30 to 35,4426.44,4280.71
35,35 to 40,4065.61,4120.72
40,40 to 45,3817.99,3849.77
45,45 to 50,3503.09,3366.71
5,5 to 10,6687.15,6551.72
50,50 to 55,2847.24,2800.06
55,55 to 60,2281.4,2378.74
60,60 to 65,2070.03,2540.05
65,65 to 70,1310.66,1572.83
70,70 to 75,607.73,849.4
75,75 to 80,269.39,413.46
80,80 and over,190.23,292.29
