class,age,male,female
0,0 to 1,624.55,587.97
1,1 to 5,2493.8,2343.67
10,10 to 15,3196,3002.54
15,15 to 20,2733.93,2648.87
20,20 to 25,2518.6,2596.13
25,25 to 30,2559.17,2448.35
30,30 to 35,2307.77,2262.27
35,35 to 40,2124.94,2117.33
40,40 to 45,1962.79,2013.61
45,45 to 50,1836.79,1790.49
5,5 to 10,3324.97,3084.81
50,50 to 55,1521.03,1592.25
55,55 to 60,1304.83,1282.11
60,60 to 65,1020.83,1091.86
65,65 to 70,654.05,702.05
70,70 to 75,366.24,465.77
75,75 to 80,213.37,272.44
80,80 and over,158.48,203.19
