class,age,male,female
0,0 to 1,1636.05,1494.42
1,1 to 5,6532.74,5956.84
10,10 to 15,8648.18,8252.72
15,15 to 20,8644.71,8364.98
20,20 to 25,8743.96,8434.22
25,25 to 30,8643.19,8146.06
30,30 to 35,7978.99,7682.15
35,35 to 40,7440.15,6921.21
40,40 to 45,6636.36,6411.92
45,45 to 50,6073.05,5562.82
5,5 to 10,8460.4,7821.66
50,50 to 55,4878.94,4815.28
55,55 to 60,4286.61,3828.29
60,60 to 65,3117.1,3201.1
65,65 to 70,2080.33,2156.49
70,70 to 75,1322.67,1424.34
75,75 to 80,753.92,863.06
80,80 and over,585.16,654.96
