class,age,male,female
0,0 to 1,472.99,437.94
1,1 to 5,1888.66,1745.66
10,10 to 15,2585.51,2455.15
15,15 to 20,2873.59,2896.27
20,20 to 25,2839.23,2676.92
25,25 to 30,2753.59,2515.88
30,30 to 35,2628.33,2436.71
35,35 to 40,2421.76,2255.88
40,40 to 45,2197.94,2147.09
45,45 to 50,1958.13,1882.82
5,5 to 10,2195.54,2025.55
50,50 to 55,1720.53,1742.56
55,55 to 60,1531.45,1474.52
60,60 to 65,1284.15,1256.55
65,65 to 70,886.84,921.67
70,70 to 75,605.15,667.94
75,75 to 80,343.59,422.27
80,80 and over,285.76,323.45
