class,age,male,female
0,0 to 1,892.96,839.99
1,1 to 5,3565.58,3348.25
10,10 to 15,3894.63,3721.91
15,15 to 20,3141.21,3339.85
20,20 to 25,3138.79,3396.09
25,25 to 30,3379.75,3195.49
30,30 to 35,3103.87,3000.42
35,35 to 40,2850.02,2887.89
40,40 to 45,2673.86,2693.47
45,45 to 50,2451.31,2355.29
5,5 to 10,4646.87,4549.73
50,50 to 55,1992.14,1961.13
55,55 to 60,1596.7,1665.91
60,60 to 65,1447.94,1774.64
65,65 to 70,918.17,1100.2
70,70 to 75,426.31,594.22
75,75 to 80,189.66,289.92
80,80 and over,134.01,206.19
