class,age,male,female
0,0 to 1,644.45,605.79
1,1 to 5,2573.27,2414.71
10,10 to 15,2868.49,2732.46
15,15 to 20,2352.71,2479.11
20,20 to 25,2348.12,2512.49
25,25 to 30,2505.31,2379.46
30,30 to 35,2310.5,2243.58
35,35 to 40,2127.22,2161.16
40,40 to 45,1995.12,2011.13
45,45 to 50,1822.38,1759.34
5,5 to 10,3372.02,3288.94
50,50 to 55,1487.85,1484.32
55,55 to 60,1196.28,1268.51
60,60 to 65,1094.05,1340.54
65,65 to 70,699.21,831.73
70,70 to 75,326.03,449.58
75,75 to 80,146.39,219.14
80,80 and over,101.76,157.27
