class,age,male,female
0,0 to 1,2012.16,1830
1,1 to 5,8034.54,7294.52
10,10 to 15,11310.74,10678.24
15,15 to 20,10731.25,10873.12
20,20 to 25,10817.89,10597.65
25,25 to 30,10620.72,10323.81
30,30 to 35,9863.97,9358.38
35,35 to 40,8685.17,8343.16
40,40 to 45,7849.35,7672.55
45,45 to 50,7055.15,6924.87
5,5 to 10,10168.51,9289.23
50,50 to 55,6405.47,6226.83
55,55 to 60,5210.85,4901.25
60,60 to 65,4070.7,3834.55
65,65 to 70,2974.49,2904.27
70,70 to 75,2317.43,2556.76
75,75 to 80,1655.34,1699.75
80,80 and over,1267.18,1409.9
