class,age,male,female
0,0 to 1,473.85,444.53
1,1 to 5,1892.09,1771.94
10,10 to 15,2517.54,2381.87
15,15 to 20,2162.75,2086.01
20,20 to 25,2002.75,2057.43
25,25 to 30,2037.3,1980.03
30,30 to 35,1854.08,1835.45
35,35 to 40,1727.09,1740.97
40,40 to 45,1616.15,1664.39
45,45 to 50,1507.57,1484.22
5,5 to 10,2605.7,2398.47
50,50 to 55,1273.46,1333.34
55,55 to 60,1097.38,1077.6
60,60 to 65,875.81,906.9
65,65 to 70,560.49,587.48
70,70 to 75,326.71,410.57
75,75 to 80,193.97,247.25
80,80 and over,146.41,185.71
