class,age,male,female
0,0 to 1,1818.74,1747.93
1,1 to 5,7262.2,6967.36
10,10 to 15,8235.89,7859.02
15,15 to 20,6439.2,6565.78
20,20 to 25,6049.6,6511.75
25,25 to 30,6776.32,6296.12
30,30 to 35,6111.76,5891.6
35,35 to 40,5689.41,5431.91
40,40 to 45,4917.84,4785.08
45,45 to 50,4446.61,4320.15
5,5 to 10,9265.18,9066.36
50,50 to 55,3661.31,3582.46
55,55 to 60,2939.38,3108.01
60,60 to 65,2526.23,2838.75
65,65 to 70,1605.09,1926.63
70,70 to 75,889.71,1203.07
75,75 to 80,444.07,640.95
80,80 and over,340.55,505.51
