class,age,male,female
0,0 to 1,1498.95,1323.96
1,1 to 5,5985.29,5277.41
10,10 to 15,8335.51,7447.45
15,15 to 20,9230.35,8426.32
20,20 to 25,10157.2,9274.88
25,25 to 30,9822.1,9444.95
30,30 to 35,9551.67,8772.68
35,35 to 40,8608.83,7929.27
40,40 to 45,7644.72,6922.54
45,45 to 50,6709.91,6103.31
5,5 to 10,7816.74,6944.28
50,50 to 55,5737.16,5389.47
55,55 to 60,5126.27,4443.85
60,60 to 65,3828.35,3329.71
65,65 to 70,2545.68,2218.73
70,70 to 75,1753.09,1755.92
75,75 to 80,1262.85,1245.71
80,80 and over,1097.49,1143.25
