class,age,male,female
0,0 to 1,209.59,187.87
1,1 to 5,836.9,748.87
10,10 to 15,1238.87,1133.61
15,15 to 20,1283.43,1263
20,20 to 25,1396.92,1363.24
25,25 to 30,1487.3,1437.91
30,30 to 35,1366.08,1262.26
35,35 to 40,1194.41,1127.32
40,40 to 45,1109.8,1071.54
45,45 to 50,989.52,964.9
5,5 to 10,1073.95,963.85
50,50 to 55,907.1,921.45
55,55 to 60,825.03,772.23
60,60 to 65,660.24,600.31
65,65 to 70,465.88,453.69
70,70 to 75,366.08,407.02
75,75 to 80,302.79,299.52
80,80 and over,233.81,238.31
