class,age,male,female
0,0 to 1,1672.07,1462.79
1,1 to 5,6676.54,5830.8
10,10 to 15,9670.59,9284.51
15,15 to 20,9365.11,9251.51
20,20 to 25,9194.46,8416.1
25,25 to 30,8635.37,8259.16
30,30 to 35,7934.39,8031.56
35,35 to 40,7282.23,7391.88
40,40 to 45,6791.8,6678.88
45,45 to 50,5965.31,5627.81
5,5 to 10,8994.2,8084.53
50,50 to 55,5002.49,5317.53
55,55 to 60,4412.01,4393.47
60,60 to 65,3791.61,3882.57
65,65 to 70,2601.39,2547.52
70,70 to 75,1849.96,2042.72
75,75 to 80,1200.28,1210.77
80,80 and over,970.29,1057.07
