class,age,male,female
0,0 to 1,972.66,910.21
1,1 to 5,3883.83,3628.17
10,10 to 15,5133.15,4864.41
15,15 to 20,4458.95,4329.01
20,20 to 25,4212.78,4331.16
25,25 to 30,4315.94,4202.36
30,30 to 35,3963.33,3890.05
35,35 to 40,3674.74,3669.87
40,40 to 45,3436.35,3511.92
45,45 to 50,3191.96,3124.59
5,5 to 10,5329.95,4908.62
50,50 to 55,2711.6,2817.85
55,55 to 60,2340.69,2285.72
60,60 to 65,1886.01,1911.99
65,65 to 70,1200.31,1230.98
70,70 to 75,713.45,884.12
75,75 to 80,426.64,536.9
80,80 and over,326.12,405.78
