class,age,male,female
0,0 to 1,735.66,685.38
1,1 to 5,2937.48,2731.98
10,10 to 15,3606.69,3421.6
15,15 to 20,2940.26,3089.54
20,20 to 25,2804.55,3028.46
25,25 to 30,2952.01,2892.87
30,30 to 35,2689.86,2732.68
35,35 to 40,2525.58,2593.84
40,40 to 45,2370.72,2434.34
45,45 to 50,2104.01,2096.45
5,5 to 10,4220.02,3968.99
50,50 to 55,1742.58,1833.88
55,55 to 60,1344.31,1476.76
60,60 to 65,1151.48,1517.22
65,65 to 70,738.27,984.82
70,70 to 75,371.5,591.15
75,75 to 80,171.63,274.96
80,80 and over,135.35,219.11
