class,age,male,female
0,0 to 1,795.24,740.91
1,1 to 5,3175.39,2953.32
10,10 to 15,3734.41,3501.03
15,15 to 20,3386.4,3419.21
20,20 to 25,3452.35,3578.79
25,25 to 30,3624.31,3437.72
30,30 to 35,3389.83,3147.49
35,35 to 40,3012.63,2815.06
40,40 to 45,2729.96,2669.2
45,45 to 50,2503.11,2333.17
5,5 to 10,3968.42,3728.66
50,50 to 55,2089.1,2093.81
55,55 to 60,1801.55,1713.99
60,60 to 65,1453.26,1432.61
65,65 to 70,905.81,881.43
70,70 to 75,544.55,642.73
75,75 to 80,324.26,382.27
80,80 and over,255.89,294.46
