class,age,male,female
0,0 to 1,1376.73,1147.77
1,1 to 5,5497.27,4575.11
10,10 to 15,7572.12,6867.81
15,15 to 20,7382.62,6740.87
20,20 to 25,7548.17,6651.18
25,25 to 30,7838.1,7240.28
30,30 to 35,7392.7,6922.35
35,35 to 40,7030.09,6253.66
40,40 to 45,6126.25,5461.9
45,45 to 50,5438.05,4941.63
5,5 to 10,7171.18,6008.04
50,50 to 55,4577.99,4766.45
55,55 to 60,4649.83,4344.62
60,60 to 65,4222.93,3682.89
65,65 to 70,2799.6,2476.99
70,70 to 75,1956.76,1879.17
75,75 to 80,1410.22,1296.59
80,80 and over,1250.47,1119.47
