class,age,male,female
0,0 to 1,1439.51,1344.5
1,1 to 5,5747.95,5359.27
10,10 to 15,6797.81,6382.54
15,15 to 20,6132.25,6174.87
20,20 to 25,6209.42,6446.23
25,25 to 30,6519.38,6198.75
30,30 to 35,6080.66,5671.02
35,35 to 40,5419.76,5096.29
40,40 to 45,4927.94,4844.5
45,45 to 50,4529.77,4243.69
5,5 to 10,7241.45,6803.9
50,50 to 55,3784.3,3809.53
55,55 to 60,3260.49,3114.64
60,60 to 65,2628.08,2601.9
65,65 to 70,1638.03,1605.67
70,70 to 75,978.66,1168.61
75,75 to 80,582.65,695.82
80,80 and over,456.27,533.27
