class,age,male,female
0,0 to 1,562.32,523.74
1,1 to 5,2245.34,2087.65
10,10 to 15,2740.16,2595.32
15,15 to 20,2244.11,2362.51
20,20 to 25,2136.1,2315.9
25,25 to 30,2251.75,2210.56
30,30 to 35,2042.3,2083.02
35,35 to 40,1913.76,1982.56
40,40 to 45,1801.22,1858.31
45,45 to 50,1598.41,1598.34
5,5 to 10,3264.24,3070.95
50,50 to 55,1315.98,1390.55
55,55 to 60,995.76,1098.01
60,60 to 65,828.82,1146.82
65,65 to 70,542.13,753.07
70,70 to 75,266.95,441.59
75,75 to 80,117.02,194.93
80,80 and over,93.09,156.55
