class,age,male,female
0,0 to 1,1071.88,907.77
1,1 to 5,4280.01,3618.44
10,10 to 15,5522.63,5109.68
15,15 to 20,5631.11,5389.94
20,20 to 25,5666.85,5501.06
25,25 to 30,5672.81,5468.15
30,30 to 35,5518.78,5168.74
35,35 to 40,5095.81,4579.82
40,40 to 45,4427.03,4145.18
45,45 to 50,3870.04,3689.69
5,5 to 10,5164.55,4600.2
50,50 to 55,3388.59,3474.7
55,55 to 60,3182.59,2999.17
60,60 to 65,2726.71,2489.66
65,65 to 70,1827,1665.43
70,70 to 75,1281.18,1245.24
75,75 to 80,838.01,786.6
80,80 and over,655.87,611.97
