class,age,male,female
0,0 to 1,938.39,866.17
1,1 to 5,3746.99,3452.6
10,10 to 15,4664.78,4468.92
15,15 to 20,4787.81,4758.57
20,20 to 25,4606.46,4206.43
25,25 to 30,4401.25,4060.08
30,30 to 35,4172.35,3950.79
35,35 to 40,3886.81,3573.83
40,40 to 45,3472.87,3402.34
45,45 to 50,3093.09,2955.75
5,5 to 10,4374.24,4077.94
50,50 to 55,2714.67,2749.74
55,55 to 60,2448.27,2511.48
60,60 to 65,2310.13,2280.28
65,65 to 70,1557.17,1563.09
70,70 to 75,994.39,1091.26
75,75 to 80,554.99,684.52
80,80 and over,482.81,596.17
